Title,Film,Year,Singer,Composer,Lyricist,Lyrics
naa jaanaa  ai chaand chhuup naa jaanaa,jawab,1942,kanan devi,kamal das gupta,pt madhur, naa jaanaa ai chaand chhuup naa jaanaa	 naa jaanaa ai chaand chhuup naa jaanaa	jab tak main giit gaaun ye saaz zindagii kaa jii bhar main bajaaun ai chaand chhuup naa jaanaa	jab tak main giit gaaun ye saaz zindagii kaa jii bhar main bajaaun ai chaand chhuup naa jaanaa	udataa huaa ye panchhii bhuule se idhar aayaa	udataa huaa ye panchhii bhuule se idhar aayaa	anjaan ke is ghar ko apanaa hai ghar banaayaa ye chup ke niind soye	anjaan ke is ghar ko apanaa hai ghar banaayaa ye chup ke niind soye	main khwaab banake aaun ai chaand chhuup naa jaanaa	main khwaab banake aaun ai chaand chhuup naa jaanaa	kaisii adaa thii jis pe aankhen hui diwaanii	kaisii adaa thii jis pe aankhen hui diwaanii	ye dil dimaag duniyaa sab ban gaye kahaanii ik raat kaa ye kissaa	ye dil dimaag duniyaa sab ban gaye kahaanii ik raat kaa ye kissaa	main umrabhar sunaaun ai chaand chhuup naa jaanaa	main umrabhar sunaaun ai chaand chhuup naa jaanaa	ai sonewaale sonaa jab tak jii chhaahe sonaa	ai sonewaale sonaa jab tak jii chhaahe sonaa	kal din kii roshanii men is raat kaa gam dhonaa taiyaar ho safar ko	kal din kii roshanii men is raat kaa gam dhonaa taiyaar ho safar ko	tujhako main raah dikhaaun ai chaand chhuup na jaanaa jab tak main giit gaaun jii bhar main bajaaun ai chaand chhuup na jaanaa
panchhii jaa piichhe rahaa hai bachapan meraa usako jaa ke laa,sharda,1942,surayya,naushad,d n madhok,	panchhii jaa piichhe rahaa hai bachapan meraa usako jaa ke laa	panchhii jaa piichhe rahaa hai bachapan meraa usako jaa ke laa	main soii wo chhod gayaa	main soii wo chhod gayaa	kyaa jaane priit nibhaanii	kyaa jaane priit nibhaanii	aankh khulii letii angadaaii	aankh khulii letii angadaaii	dekhii mast jawaanii	dekhii mast jawaanii	bolii aa piichhe rahaa hai bachapan meraa usako jaa ke laa	panchhii jaa piichhe rahaa hai bachapan meraa usako jaa ke laa	nainaa nahiin khaaye jhole	aaj jawaanii dagamag dole	aaj jawaanii dagamag dole	jisase hawaa khilat hai	jisase hawaa khilat hai	andhii usako ho na	andhii usako ho na	boluun jaa piichhe rahaa hai bachapan meraa usako jaa ke laa	panchhii jaa piichhe rahaa hai bachapan meraa usako jaa ke laa
desh hamaaraa hindustaan sabase sundar hindustaan,nonfilm,1947,hemant bela mukherjee samaresh roy abha banerjee,hemant,,	he	agar garaj ke kah sakataa hai tarkii tarkiish jaatii kaa	agar garv se inglish kehataa inglaind hai angrezon kaa	to kyon naa kahe ham bhaaratavaasii hindustaan hamaaraa hai	hindustaan hamaaraa hai hindustaan hamaaraa hai	sab desh hamaaraa hindustaan sabase sundar hindustaan	viiron kaa ye janmasthaan jay jay bhaarat hindustaan	he	mandir masjid ved puuraan sab kaa puujak hai inasaan	sab se badhakar hindustaan jay jay bhaarat hindustaan	be	hindu musalim ek samaan pyaare bhaarat ke santaan	aao sab mil gaayen gaan jay jay bhaarat hindustaan	he	jisamen hai kuchh maan kii shaan	jisamen hai kuchh maan kii aan	vahii mitaataa apanii hastii rakhane hindustaan kii shaan	he be taaj mahal hai aaj jahaan par dillii kaa hai laal qilaa sa	is dharatii ke inasaanon ko aazaadii hai aaj milaa sa be aaj desh kii aazaadii hai hindustaaniyon ke haath	baag dor kii saarii taaqat bhaaratavaasiyon ke paas	isakii bastii isakii hastii apane bhaarat maan kii shaan	aaj likho tum hansate basate apanii hindustaan kii shaan	
jab baadal ghirghir aaenge kaho jii kit jaaenge,dak bangla,1947,mukesh suraiya,naresh bhattacharya,d n madhok,	mu	jab baadal ghirghir aaenge	kaho jii	kit jaaenge	kit jaaenge	su	jab baadal ghirghir aaenge	kasam torii	kasam torii	chal naa paaenge	jab baadal ghirghir	mu	raam kare abake saavan naa aae	aur barasbaras kar baadal naa tarasaae su	aise bol na bol	mar jaaenge	mar jaaenge	haay re	kasam torii	kasam torii	su	saanch kahuun sajan mere	jii na laage bin tere mu	aathon pahar mohe aas aas tihaarii rahe haay ghere su	aise bol na bol	
duniyaa kyaa jaane meraa afasaanaa,dillagi,1949,suraiya,naushad,shakeel,	duniyaa kyaa jaane meraa afasaanaa kyuun gaaye dil ulafat kaa taraanaa	duniyaa kyaa jaane meraa afasaanaa kyuun gaaye dil ulafat kaa taraanaa	duniyaa kyaa jaane	ho o o	niind na aaye dil bas men nahiin tuu hai kahiin to piyaa main huun kahiin	niind na aaye dil bas men nahiin tuu hai kahiin to piyaa main huun kahiin	o saajanawaa re o baalamawaa re chaandanii raaten aur ye samaan rut bhii anokhii main bhii jawaan main bhii diiwaanii tuu bhii diiwaanaa phir kaise biite mausam suhaanaa	ho o	raat kate na bin tere piyaa aajaa akele nahiin laage jiyaa	raat kate na bin tere piyaa aajaa akele nahiin laage jiyaa	o saajanawaa re o baalamawaa re jhilamil taare mast havaa chhed de muralii aa ke zaraa ho o tere sang gaauun main kyaa gaanaa sunsun ke jisako naache zamaanaa	duniyaa kyaa jaane meraa afasaanaa kyuun gaaye dil ulafat kaa taraanaa duniyaa kyaa jaane 
main panchhii aazaad meraa kahiin duur thikaanaa re,tadbir,1945,saigal,lal mohomed,swami ramanand, main panchhii aazaad	 main panchhii aazaad	meraa kahiin duur thikaanaa re main panchhii aazaad meraa kahiin duur thikaanaa re	us duniyaa ke baag men meraa	us duniyaa ke baag men meraa	aanaajaanaa re	jiivan ke parabhaat men aauun	jiivan ke parabhaat men aauun	saanjh dhale saanjh dhale to main ud jaauun	saanjh dhale saanjh dhale to main ud jaauun	bandhan men koii mujhako baandhe	bandhan men koii mujhako baandhe	wo duaa naa de	wo duaa naa de	main panchhii aazaad	main panchhii aazaad	meraa kahiin duur thikaanaa re	dil men kisii yaad aaye aankhon men mastii laharaaye	dil men kisii yaad aaye aankhon men mastii laharaaye	janamjanam kaa meraa kisii se	janamjanam kaa meraa kisii se	pyaar puraanaa re	pyaar puraanaa re	main panchhii aazaad	main panchhii aazaad	meraa kahiin duur thikaanaa re us duniyaa ke baag men meraa	meraa kahiin duur thikaanaa re us duniyaa ke baag men meraa	aanaajaanaa re 
tuu aa gaii  dil kii tamannaa jaag uthii,kurukshetra,1945,saigal,ganpat rao,jameel mazhari, tuu aa gaii	 tuu aa gaii	 tuu aa gaii	 tuu aa gaii	tuu aa gaii	tuu aa gaii	tuu aa gaii	tuu aa gaii	dil kii tamannaa jaag uthii haan jaag uthii dil kii tamannaa jaag uthii kaabon kii duniyaa jaag uthii	dil kii tamannaa jaag uthii haan jaag uthii dil kii tamannaa jaag uthii kaabon kii duniyaa jaag uthii	har shaak men phuul aa gaii	har shaak men phuul aa gaii	phuulon men kushbuu aa gaii tuu aa gaii	phuulon men kushbuu aa gaii tuu aa gaii	phuulon men kushbuu aa gaii tuu aa gaii	phuulon men kushbuu aa gaii tuu aa gaii	hone lage jangal hare	hone lage jangal hare	saharaaon ke daaman bhare	saharaaon ke daaman bhare	rahamat kii matawaalii ghataa	rahamat kii matawaalii ghataa	bikharaaye gesuu aa gaii tuu aa gaii	bikharaaye gesuu aa gaii tuu aa gaii	bikharaaye gesuu aa gaii tuu aa gaii	bikharaaye gesuu aa gaii tuu aa gaii	kuun laal gaatii har taraf	kuun laal gaatii har taraf	amarit bahaatii har taraf	amarit bahaatii har taraf	yaanii jagaatii har taraf	yaanii jagaatii har taraf	qisamat kaa jaaduu aa gaii tuu aa gaii	qisamat kaa jaaduu aa gaii tuu aa gaii	qisamat kaa jaaduu aa gaii tuu aa gaii	qisamat kaa jaaduu aa gaii tuu aa gaii	qisamat kaa jaaduu aa gaii tuu aa gaii	qisamat kaa jaaduu aa gaii tuu aa gaii	
nazar niichii kiye ham aa rahe hain,giribala,1947,hemant kumar kalyani das,kamal dasgupta,pt madhur, he nazar niichii kie ham aa rahe hain	hamaarii raah men aankhen bichhaao	ham apanii bhuul par sharamaa rahe hain	hamaarii bhuul ab tum bhuul jaao	ka idhar bechain ik dil hai udhar tum	idhar aankhon kii mushkil hai udhar tum	he ye aankhen kah rahii hain munh chhupaao	magar dil kah rahaa aankhen milaao	hamaarii bhuul ab tum bhuul jaao	ka jawaanii kah rahii hai ruuth jaao he muhabbat kah rahii hai muskuraao ka jawaanii kah rahii aanchal chhudaao he muhabbat kah rahii baanhon men laao	donon	hamaarii bhuul ab tum bhuul jaao 
is jag se kuchh aas nahiin,nonfilm,1945,talat,robin chaterjee,suresh chowdhury, is jag se kuchh aas nahiin abhilaash nahiin vishwaas nahiin tuu sun le matawaale o jagawaasii	duniyaa hai maayaa kaa sapanaa koii nahiin hai teraa apanaa svaarth kii hai maalaa japanaa ban kar ke parawaasii	kyuun thokaren khaataa qadam qadam par qadam qadam par thokaren khaataa siidhii raah pe phir bhii na aataa sukh ke badale dukh hii paataa man men aatii udaasii
paa laaguun kar jorii re,aapki sewa mein,1947,lata,datta davjekar,mahipal,	paa laaguun kar jorii re shyaam mose naa khelo horii ho shyaam mose naa	khelo horii paa laaguun kar jorii re shyaam mose naa khelo horii mere shyaaa a a a m mere shyaaa a a a m mose naa khelo horii	karat joraajorii jorii ho shyaam mose mose naa khelo horii chhiin jhapat more haath se gaagar haan a a a chhiin jhapat more haath se gaagar tod ke baiyaan marodii haan haan haan haan baiyaan marodii dil dharakat hai saans chadhat hai	karat joraajorii jorii ho shyaam mose mose naa khelo horii chhiin jhapat more haath se gaagar haan a a a chhiin jhapat more haath se gaagar tod ke baiyaan marodii haan haan haan haan baiyaan marodii dil dharakat hai saans chadhat hai	deh kaanpat gorii gorii haan haan haan deh kaanpat gorii gorii ho shyaam mose naa khelo horii	deh kaanpat gorii gorii haan haan haan deh kaanpat gorii gorii ho shyaam mose naa khelo horii	mose naa khelo horii re shyaam	mose naa khelo horii re shyaam	mose naa khelo mose khelo naa shyaam	mose naa khelo mose khelo naa shyaam	mose naa khelo	mose naa khelo	mose naa khelo horii naa khelo horii 
aaii diivaalii aaii diivaalii,rattan,1944,zohrabai ambalewali,naushad,d n madhok, aaii divaalii aaii divaalii	 aaii divaalii aaii divaalii	dipak sang naache patangaa	main kisake sang naachuun bataajaa	aaii divaalii aaii divaalii	bachapan javani sang naachake chala gayaa	ab naache javani budhaape sang vo din aa gayaa	ab naache javani budhaape sang vo din aa gayaa	ab naache javani budhaape sang vo din aa gayaa	bichhade hue sathi zaraa aa	main kisake sang naachun bataajaa	aaii divaalii aaii divaalii	kisako gumaan tha vo din bhi guzar jaayenge aur ek baar jaake vo phir laut ke na aayenge	kisako gumaan tha vo din bhi guzar jaayenge aur ek baar jaake vo phir laut ke na aayenge	bichhade hue sathi zaraa aa	main kisake sang naachuun bataajaa	aaii divaalii aaii divaalii	aaii divaalii aaii divaalii	dipak sang naache patangaa	main kisake sang naachuun bataajaa	aaii divaalii aaii divaalii 
he chandravadan chandaa kii kiran,ram vivah,1949,rajkumari,shankarrao vyas,, he chandravadan chandaa kii kiran tum kis kaa chitr banaatii ho man ke bhaavon ko ruup rang den man hii man musakaatii ho	vo suuryamukhii tum chandramuukhii aashaa kaa diip jalaatii ho jab nain mile ho suuraj se kyuun chaand se priit lagaatii ho	jab nain mile to hriday mile jab rain huii bechain hue vo bhii sudh budh kho baithaa hai tum jisako paas bulaatii ho	tum jisakii sharan ho shyaamvaran arpan hai jis pe tanmandhan hai manamandir men chhipaa huaa tum jis ko dekh lajaatii ho
mere bas kii baat jo hotii,himmat,1941,umrao zia begum,gobind ram,aziz kashmiri, mere bas kii baat jo hotii	main badalii ban jaatii	badalii ban kar naach dikhaatii	niile niile ambar par kabhii barasatii kheton par	kabhii barasatii mandar par bunden banakar barakhaawaalii	badalii men chhan jaatii mere bas kii	suukhe ped ire kar detii	motiyon se jangal bhar detii kadii dhuup men chaadar banakar	duniyaaapar tan jaatii mere bas kii 
daataa torii dayaa se ab des hamaaraa  jo des kal nahiin thaa,humayun,1945,,ghulam haider,shams lakhnavi  anjum pilibhiti,	daataa torii dayaa se ab des hamaaraa jo des kal nahiin thaa wo des phir hamaaraa	daataa torii dayaa se ab des hamaaraa jo des kal nahiin thaa wo des phir hamaaraa	chamakaa hai baadalon se	chamakaa hai baadalon se	tuutaa huaa sitaaraa jo des kal nahiin thaa wo des phir hamaaraa	des hamaaraa	des hamaaraa	apanii sharan men raakho prabhu	apanii sharan men raakho prabhu	hamen raakho prabhu jo des kal nahiin thaa wo des phir hamaaraa	hamen raakho prabhu jo des kal nahiin thaa wo des phir hamaaraa	jo des kal nahiin thaa wo des phir hamaaraa	bhagawan ye bhakt tere kyuun kar naa giit gaayen	bhagawan ye bhakt tere kyuun kar naa giit gaayen	man kii banaa ke maalaa charanon pe ham chadhaayen man kii banaa ke maalaa charanon pe ham chadhaayen ye dagamagaataa bedaa tumane hii paar utaaraa ye des phir hamaaraa jo des kal nahiin thaa wo des phir hamaaraa	jo des kal nahiin thaa nahiin thaa wo des phir hamaaraa	jo des kal nahiin thaa nahiin thaa wo des phir hamaaraa	ho patalii kamariyaa morii ho baalamaa balamaa	ho patalii kamariyaa morii ho baalamaa balamaa	ho baalamaa nain milaa ke kiyaa kyaa ishaaraa	ho baalamaa nain milaa ke kiyaa kyaa ishaaraa	ye pyaaraa pyaaraa jo des kal tak nahiin thaa wo des phir hai hamaaraa	ye pyaaraa pyaaraa jo des kal tak nahiin thaa wo des phir hai hamaaraa	ho ho main to ai maiyaa marii ho baalamaa balamaa	ho ho main to ai maiyaa marii ho baalamaa balamaa	ho baalamaa	dil luut ke le gayaa hai aankhon kaa terii kaajal o ho ho	dil luut ke le gayaa hai aankhon kaa terii kaajal o ho ho	dil luut ke le gayaa hai aankhon kaa terii kaajal o ho ho	ho tuu nain hove nainaa	ho tuu nain hove nainaa	chhodo to moraa aanchal	chhodo to moraa aanchal	o ho patalii kamariyaa morii ho baalamaa balamaa	o ho patalii kamariyaa morii ho baalamaa balamaa	ho baalamaa	ye dil kisii kaa dil hai todo na dil hamaaraa	ye dil kisii kaa dil hai todo na dil hamaaraa	jo des kal nahiin thaa wo des phir hai hamaaraa	jo des kal nahiin thaa wo des phir hai hamaaraa	
aankhen to huii band magar dard jagaaye,begum,1945,ashok kumar,hariprasanna das,g s nepali, aankhen to huii band magar dard jagaaye dil yaad men kisiikii zaraa rone lagaa re rone lagaa re rone lagaa re dil yaad men kisiikii zaraa rone lagaa re	dil men dukhaa kvaab hai aankhon men andheraa aankhon men andheraa ho gayaa barabaada meraa rain baseraa rain baseraa ab hoke judaa donon lage hain jaa kinaare dil yaad men kisiikii zaraa rone lagaa re	ishq kiyaa husn kii tasviiren banaaiin	ishq kiyaa husn kii tasviiren banaaiin	chhod ke tasviir ek baaqii mitaaiin	chhod ke tasviir ek baaqii mitaaiin	ab jii rahaa huun main isii tinake ke sahaare dil yaad men kisii kii zaraa rone lagaa re	milane kii tamannaa se mujhe chaina nahiin hai dina raata merii priita use dhuundh rahii hai aa jaaye kahiin vo mila jaaye kahiin vo	milane kii tamannaa se mujhe chaina nahiin hai dina raata merii priita use dhuundh rahii hai aa jaaye kahiin vo mila jaaye kahiin vo	mila jaaye to rakhuun use palakon men chhupaaye dil yaad men kisiikii zaraa rone lagaa re
tum man kii piidaa kyaa samajho,jeet,1949,suraiya,anil biswas,prem dhawan, tum man kii piidaa kyaa samajho tum priit nibhaanaa kyaa jaano tum aag lagaanaa siikhe ho tum aag bujhaanaa kyaa jaano	tum chaahate ho ham rote rahen ro ro ke jiivan khote rahen auron ko rulaanaa siikhe ho tum aansuu bahaanaa kyaa jaano	ab aur sataao naa ham ko lo ham haare tum jiit gae tum dil tadapaanaa siikhe ho tum dil bahalaanaa kyaa jaano	jis raah men sang sang chalanaa thaa sang jiinaa thaa sang maranaa thaa us raah men akelaa chhod gae tum saath nibhaanaa kyaa jaano tum saath nibhaanaa kyaa jaano
das na jaayen tujhako,mallika,1947,rafi,a r qureshi,tanvir naqvi, das na jaayen tujhako zulfen kaaliyaan tuune kyuun ye naaginen hain paaliyaan	terii mast aankhon ke jode dekhakar ud gaiin phuulon ke ruk se laaliyaan	tuu agar gulashan men jaanaa chhod de bhuul jaaengii lachakanaa daaliyaan	tere rukasaaron ko aksar chuumakar jhuum jaatii hain sunaharii baaliyaan
haay raam kaise bedardii se paalaa padaa,char din,1949,suraiya,shyamsunder,shakeel, haay raam kaise bedardii se paalaa padaa paalaa padaa haay raam kaise bedardii se paalaa padaa binatii hii binatii men biit gaii aaj shaam	 haay raam kaise bedardii se paalaa padaa paalaa padaa haay raam kaise bedardii se paalaa padaa binatii hii binatii men biit gaii aaj shaam	haay raam kaise bedardii se paalaa padaa paalaa padaa haay raam kaise bedardii se paalaa padaa	zaalim ne jiiwan ke sapanon ko chuur kiyaa	zaalim ne jiiwan ke sapanon ko chuur kiyaa	aa hamako hamaarii hii nazaron se duur kiyaa aankhon hii aankhon men dil ko majabuur kiyaa	aa hamako hamaarii hii nazaron se duur kiyaa aankhon hii aankhon men dil ko majabuur kiyaa	baaton men baaton men rok diye saare kaam	haay raam kaise bedardii se paalaa padaa paalaa padaa haay raam kaise bedardii se paalaa padaa	bhedii koii man kii nagarii ko luut gayaa	bhedii koii man kii nagarii ko luut gayaa	aa daaman mere dil kaa haathon se chhuut gayaa mujh par jo chhaayaa thaa jaaduu wo tuut gayaa	aa daaman mere dil kaa haathon se chhuut gayaa mujh par jo chhaayaa thaa jaaduu wo tuut gayaa	milate hii aankhen main japane lagii raam naam	haay raam kaise bedardii se paalaa padaa paalaa padaa haay raam kaise bedardii se paalaa padaa 
dil hai tumhaarii yaad kii duniyaa liye hue,ghar ki laaj,1941,kalyani,annasaheb mainkar,ehsan rizvi, dil hai tumhaarii yaad kii duniyaa liye hue ik jaam hai sharaab kaa dariyaa liye hue	aankhen milaa ke aap ne jaaduu saa kar diyaa dil ab tadap rahaa hai tamannaa liye hue	hansate the aap sunake muhabbat kii daastaan jaate hain log meraa janaazaa liye hue
dil yuun yuun karataa hai,heer ranjha,1948,,sharmajivermaji,wali sahib, geeta	dil yuun yuun dil yuun yuun karataa hai haae ke dil yuun yuun karataa hai ajii ke dil yuun yuun karataa hai aramaan hain milane ke aramaan hain milane ke aur milane se darataa hai aur milane se darataa hai dil yuun yuun dil yuun yuun karataa hai haae ke dil yuun yuun karataa hai	durrani	dil yuun yuun dil yuun yuun karataa hai dil yuun yuun karataa hai balam ke sanwarne se balam ke sanwarne se ye aur bigadtaa hai ye aur bigadtaa hai dil yuun yuun dil yuun yuun karataa hai ajii ke dil yuun yuun karataa hai	geeta	dil yuun yuun dil yuun yuun karataa hai haae ke dil yuun yuun karataa hai mar mar ye jiitaa hai mar mar ye jiitaa hai jii jii ke ye martaa hai jii jii ke ye martaa hai dil yuun yuun dil yuun yuun karataa hai haae ke dil yuun yuun karataa hai	durrani	dil yuun yuun dil yuun yuun karataa hai dil yuun yuun karataa hai saathii merii kushiyon kaa saathii merii kushiyon kaa lo aaj bichhadtaa hai lo aaj bichhadtaa hai dil yuun yuun dil yuun yuun karataa hai ajii yuun yuun karataa hai	geeta	dil yuun yuun dil yuun yuun karataa hai haae ke dil yuun yuun karataa hai ye dard anokhaa hai ye dard anokhaa hai kam hone se badhataa hai kam hone se badhataa hai dil yuun yuun dil yuun yuun karataa hai ajii ke yuun yuun karataa hai aramaan hain milane ke aramaan hain milane ke aur milane se darataa hai aur milane se darataa hai dil yuun yuun dil yuun yuun karataa hai ajii yuun yuun karataa hai
aajaa merii duniyaa men,shair,1949,lata,ghulam mohammed,shakeel, tuu duur hai aankhon se2	mere dil ko ye gam hai dil ko ye gam hai aajaa merii duniyaa men2	tujhe merii kasam hai merii kasam hai	bechain huun mil ne kii zaraakhol de raahen khol de raahen diidaar kii hasrat men tadapatii hai nigaahen haaye nigaahen is dil ke liye teraa naa mil naa hii sitam hai2	aajaa merii duniyaa men	chamakaade tuu aakar merii qismat kaa sitaaraa qismat kaa sitaaraa rastaa naa bhatak jaaun zaraa de de sahaaraa de de sahaaraa ulfat kii zamiin par meraa pahalaa hii kadam hai2	aajaa merii duniyaa men 
ghirghir ban men ghor ghataa chhaaii,beti,1941,khursheed,gyan dutt,, ghirghir ban men ghor ghataa chhaaii o more yaad terii aaii	ghirghir ghirghir giren jharoke aur kaun milane ke mauqe o barakhaa dulahan ban ke aaii ghirghir ban men ghor ghataa chhaaii o mohe yaad terii aaii	saavan aayaa piyaa lo jii tum bhii to ghar aao naa aj more anganaa men aao aao aa ke jaao na kalap kalap haarii aur mohe kalapaao na o mohe yaad terii aaii ghirghir ban men ghor ghataa chhaaii o mohe yaad terii aaii	khidkii khol khidii nainan kii kuchh sun jaa kuchh kah jaa re man kii o main ne kaisii aag lagaaii ghirghir ban men ghor ghataa chhaaii o mohe yaad terii aaii ghirghir ban men ghor ghataa chhaaii	iraadaa thaa ki shaadii kar ke apanaa ghar basaaen ge kabhii aaluu kabhii gobhii kabhii murgaa pakaaen ge magar har roz patalii daal khaaii aap kyuun roe
laakh laakh taaron kii maalaa pahan kar,veerangana,1947,raj kumari manna dey,hari prasanna das manna dey,pradeep urf miss kamal, raa	laakh laakh taaron kii maalaa pahan kar	aaii hai aaj raat raanii ma	mere paas aa merii mastaanii saajaniyaa	mainne tere dil kii baat jaanii	raa	dekho jii kisii ko sataanaa nahiin achchhaa ma	dekho jii	chupakechupake tiir chalaanaa nahiin achchhaa ma	besudh merii dashaa hai raa	ye prem kaa nashaa hai ma	par tum ne merii priit nahiin pahachaanii	raa	madabharaa hai mausam aur manachalii hai raat ma	aaj hone waalii hai do dilon kii mulaaqaat raa	nainon men rang chhaayaa ma	pulakit hai merii kaayaa do	nainon men rang chhaayaa	pulakit hai merii kaayaa raa	jhuum rahii hai merii jawaanii sajanawaa	na karo ham se chhedakhaanii
wo din kidhar gaye kaho wo din kidhar gaye,singaar,1949,suraiya,khurshid anwar,shakeel, wo din kidhar gaye kaho wo din kidhar gaye	 wo din kidhar gaye kaho wo din kidhar gaye	aankhon ne jab sunaaii ulafat kii daastaan duniyaa merii jawaan thii aabaad thaa jahaan ab kyuun jalaa ke chhod diyaa meraa aashiyaan kyuun zindagii ko luut ke barabaad kar gaye wo din kidhar gaye wo din kidhar gaye kaho wo din kidhar gaye	aayaa merii wafaa kaa na tumako kayaal kyuun tumase chhupaa huaa hai mere dil kaa haal kyuun puuchho na mujhase haay ke dil hai nidhaal kyuun kaise zamaane aaye aur aa kar guzar gaye wo din kidhar gaye wo din kidhar gaye kaho wo din kidhar gaye	kyuun pyaar karake bhuul gaye pyaar kaa chalan kyaa ho gaii wo shammaa se parawaane kii lagan ab main hii aur meraa ujadataa huaa chaman aramaan dil ke dil hii men sab ghut ke mar gaye wo din kidhar gaye wo din kidhar gaye kaho wo din kidhar gaye 
biich bhanvar men aan phansaa hai,dard,1947,suraiyya,naushad,shakeel,	biich bhanvar men biich bhanvar men aan phansaa hai dil kaa safiinaa shaahemadiinaa2	biich bhanvar men	bigadii huii taqadiir banaa do2	duubatii naiyaa paar lagaa do2	ek nazar mujh par bhii khudaaraa2	mushkil hai ab jiinaa shaahemadiinaa biich bhanvar men	bekas ke gamkvaar tumhiin ho2	jo kuchh ho sarakaar tumhiin ho2	dil kaa sukuun jiine kaa sahaaraa2	duniyaa ne sab chhiinaa shaahemadiinaa biich bhanvar men 
so jaa raajakumaarii so jaa,zindagi,1940,saigal,pankaj mullick,kedar sharma, so ja slow so ja rajakumari so ja so ja main balihari so ja so ja rajakumari so ja	so ja mithe sapane aen sapanon men pi daras dikhaen	so ja mithe sapane aen sapanon men pi daras dikhaen	ud kar rupanagar men jaen	ud kar rupanagar men jaen	rupanagar ki sakhiyan aen	rupanagar ki sakhiyan aen	rajaji mala pahanaen	rajaji mala pahanaen	chume mang tihari so ja so ja rajakumari so ja
main bhanvaraa tuu hai phuul ye din mat bhuul,mela,1948,mukesh shamshad,naushad,shakeel,	mu	main bhanvaraa tuu hai phuul ye din mat bhuul	javaanii laut ke aae naa sha	man gaae tere giit basaa kar priit	mohe kuchh tujh bin bhaae naa	mu	tuu suuraj main ujiyaaraa	hai ab jiivan bhar kaa mel	suno jii priit nahiin hai khel sha	yah jiivan mujhako pyaaraa	jiuun main duniyaa ke dukh jhel	o priitam aag se kheluun khel mu	is dil kii hai dil se laag khule hain bhaag	ye duniyaa hamako sataae naa do	main bhanvaraa tuu hai	sha	tuu meraa hai main terii	saajan main raadhaa tuu shyaam	japuun main haradam teraa naam mu	main teraa huun tuu merii	chalenge priit kaa daaman thaam	hamen duniyaa se nahiin hai kaam sha	bedard hai yah sansaar chalen us paar	jahaan dukh bhuul ke jaae naa do	main bhanvaraa tuu hai	
phuulon men nazar ye kaun aayaa,hamjoli,1946,noorjehan,hafiz khan,anjum philbhiti,	phuulon men nazar ye kaun aayaa kaun aayaa	phuulon men nazar ye kaun aayaa kaun aayaa	bholepan se aankh men aa kar dil men jo muskaayaa kaun aayaa	bholepan se aankh men aa kar dil men jo muskaayaa kaun aayaa	phuulon men nazar ye kaun aayaa	jaane nazar men kyaa thaa jaaduu dil pe nahiin jo apanaa qaabuu	jaane nazar men kyaa thaa jaaduu dil pe nahiin jo apanaa qaabuu	aise ik naakaam nahiin the	aise ik naakaam nahiin the saaraa hosh ganwaayaa	kaun aayaa	kaun aayaa	phuulon men nazar ye kaun aayaa kaun aayaa	usane dikhaa ke mukhadaa sundar bhar diin bijaliyaan dil ke andar	usane dikhaa ke mukhadaa sundar bhar diin bijaliyaan dil ke andar	chain nahiin ab aaye man ko	chain nahiin ab aaye man ko kyaa zamaanaa aayaa kaun aayaa	chain nahiin ab aaye man ko kyaa zamaanaa aayaa kaun aayaa	phuulon men nazar ye kaun aayaa kaun aayaa	phuulon men nazar ye kaun aayaa kaun aayaa	
raakhii kaa aayaa tyohaar sakhii,rakhi,1949,shamshad,husnlal bhagatram,sarshar sailani,	raakhii kaa aayaa tyohaar sakhii raakhii kaa aayaa tyohaar more bhaiyaa jiyen jalen ghar men diye main usii ke lie baandhuun raakhii men aashaa ke taar sakhii raakhii kaa aayaa tyohaar	uthe man men umang jaise saagar men tarang jaise bagiyaa men aaii bahaar sakhii raakhii kaa aayaa tyohaar	dekhii duniyaa kii riit bahan bhaaii kii priit gaao kushii ke giit more baabul ke ghar kaa singaar sakhii sakhii raakhii kaa aayaa tyohaar	yuun baandhane ko baandho koii hazaar dhaage lekin hazaar par hain raakhii ke chaar dhaage chaar dhaagon men bandhaa hai pyaar sakhii raakhii kaa aayaa tyohaar	
aaii basant ritu madamaatii,jawani,1942,surendra husnbano,anil biswas,hazrat aarzoo, do	aaii basant ritu madamaatii	aaii basant ritu madamaatii	man lalachaatii umang badhaatii	man lalachaatii umang badhaatii	su	sotaa prem jagaatii do	aaii basant ritu madamaatii su	sotaa prem jagaatii do	aaii basant ritu madamaatii	aaii basant ritu madamaatii	ha	daardaar se kanchan barase	paatpaat se joban barase	paatpaat se joban barase	phuul khilaatii jag mahakaatii hariyaalii lahakaatii	phuul khilaatii jag mahakaatii hariyaalii lahakaatii	do	aaii basant ritu madamaatii	aaii basant ritu madamaatii	su	ambuaa daar par koyal bole	ambuaa daar par koyal bole	man kaa bhed papiihaa khole	man kaa bhed papiihaa khole	bhanwaraa chhed ke giit sunaataa	bhanwaraa chhed ke giit sunaataa	kaliikalii musakaatii	kaliikalii musakaatii	do	aaii basant ritu madamaatii	aaii basant ritu madamaatii	man lalachaatii umang badhaatii	man lalachaatii umang badhaatii	su	sotaa prem jagaatii do	aaii basant ritu madamaatii su	sotaa prem jagaatii do	aaii basant ritu madamaatii	aaii basant ritu madamaatii	
