Title,Film,Year,Singer,Composer,Lyricist,Lyrics
lo shuru huii is baar ham men tum men taqaraar,kashinath,1943,asit baran bela mukherjee,pankaj mullick,pt bhushan, be  lo shuru huii is baar      ham men tum men taqaraar      ab mere dil kaa daag ho tum      kuchh nahiin gale kaa haar          sunate ho  a   achchhaa main tere dil kaa daag sahii      par daag huun pyaaraa pyaaraa      bin daag na degaa chaand kabhii      thandaa miithaa ujiyaaraa      kaantaa na lagaa ho phuul ke saath      to phuul hai bilakul kaar be  kyaa isii tarah kii hogii shuru      ham men tum men taqaraar  be  ham tum men hameshaa tanii rahegii      kabhii na hogaa mel      bhuule to na honge abhii tumhen      wo baalakapan ke khel      is baar magar kuchh aisii thanegii      laakh banaae nahiin banegii      mil kar bhii rahenge alagalag      jaise paanii aur tel a   main jaake kahiin chhup jaauungaa      aur piihuu piihuu kii bol ke bolii      dil men dard uthaauungaa be  main dil kaa dard mitaane      aur man kaa miit manaane      jhat in charanon men aana giruungii      kar ke prem pukaar a   kyaa isii tarah kii hogii shuru      ham tum men taqaraar
jhuum jhuum ke naacho aaj gaao aaj gaao khushii ke giit ho,andaaz,1949,mukesh,naushad,majrooh, jhuum jhuum ke naacho aaj gaao aaj gaao khushii ke giit ho gaao khushii ke giit aaj kisii kii haar hui hai aaj kisii kii jiit ho gaao khushii ke giit jhuum jhuum ke threedots  koii kisii kisii kii aankh kaa taaraa jiivan saathii saajan pyaaraa aur koii taqadiir kaa maaraa dhuundh rahaa hai dil kaa sahaaraa kisii ko dil kaa dard milaa hai kisii ko man kaa miit ho gaao khushii ke giit jhuum jhuum ke threedots  dekho to kitanaa khush hai zamaanaa dil men tarange lab pe taraanaa band aankh aansuu na bahaanaa ye to yahaan kaa dhang puraanaa isako mitaanaa usako banaanaa is nagarii kii riit ho gaao khushii ke giit jhuum jhuum ke threedots
zindagii hai pyaar se pyaar men bitaaye jaa,sikandar,1941,khan mastana   chorus,mir sahebrafiq ghaznavi,pt sudarshan,  zindagii hai pyaar se pyaar men bitaaye jaa husn ke huzuur pe apanaa dil lutaaye jaa apanaa sar jhukaaye jaa  zindagii hai ek raat pyaar us men hai chiraag ye chiraag jitanii der jal sake jalaaye jaa raushanii lutaaye jaa  zindagii hai ek baag pyaar is men hai bahaar us men aankh kaa kumaar daal kar milaaye jaa shauq se pilaaye jaa  zindagii hai ek juaa duur se dekhataa hai kyaa aage badh kar apanii jaan daav par lagaaye jaa hansake maat khaaye jaa  zindagii junuun hai junuun se nibhaaye jaa tu apane azm ko kudaaezindagii banaaye jaa aasmaan pe chhaaye jaa  husn hai shabaab hai vaqt laajavaab hai main bhii chehachahaa uthuun tuu bhii chehachahaaye jaa bansarii bajaaye jaa 
diinadayaal sakal dukh bhanjan  prabhu ke darshan paaye mainne,narasi bhagat,1940,amirbai,shankarrao vyas,sampat lal shrivastava anuj,      prelude  not available on 78 disc  diinadayaal sakal dukh bhanjan aanand kand muraarii kab se tumhen pukaar rahe ham rakh lo laaj hamaarii  prabhu ke darshan paaye mainne prabhu ke darshan paaye  romrom moraa naachan laagaa     rogahiin bhaii kaayaa janam janam ke shubh karmon kaa     mainne yah phal paayaa soye bhaag jagaaye prabhu ke darshan paaye  bhaj raadhegovind
aa jaa  bichhade hue saajan jis des gayaa hai,nai kahani,1943,g m durrani,shyamsunder,wali saheb,   aa jaa  3 aa aa jaa bichhade hue saajan jis des gayaa hai us des kaa rastaa sapane men dikhaa jaa aa jaa threedots  birahaa ne kalejaa yuun kar diyaa chhalanii jaise koii bansii jangal men padii ho aahon se bharii ho honthon se lagaa ke aahon men samaa ke tuu giit banaa jaa aa jaa threedots  ho nain men aise jyuun siip men motii aur praan men aise jyuun diip men jyoti sotaa huaa diipak pal bhar ko jagaa jaa aa jaa threedots 
jag biitii duniyaa kahatii hai,nonfilm,1947,hemant,durga sen,pt b c madhur, nonfilm songs cs htc 02b 44556 printitle jag biitii duniyaa kahatii hai main apanii biitii kahatii hai koii sun le re koii sun le re koii sun le re  aankhen jisako chaahe usako pyaar kabhii na karanaa re dil kii duniyaa ujad jaaegii priit se haradam daranaa re koii sun le re  koii sun le re koii sun le re  do nainon ke kuchh buundon men  jiivan jvaalaa jalatii hain aankhen jab rotii hain  duniyaa kii nazar badalatii hai koii sun le re koii sun le re koii sun le re  dil lekar laakhon jaate hain par denevaalaa koii nahiin mar mitane kii sab kahate hain par maranevaalaa ek nahiin koii sun le re koii sun le re koii sun le re  jag biitii duniyaa kahatii hai threedots
pyaar men do dil mile aur duur ho kar rah gaye,balam,1949,suraiya,husnlalbhagatram,qamar jalalabadi, pyaar men do dil mile aur duur ho kar rah gaye 2 faisale ulfat ke naamanzuur ho kar rah gaye pyaar men do dil mile  saamane manzil muhabbat kii bulaatii hii rahii 2 paanv men kaante lage majabuur ho kar rah gaye 2  pyaar men do dil mile aur duur ho kar rah gaye pyaar men do dil mile  jinako dil men thaa chhupaayaa unase ham chhupane lage 2 jitane paas aaye the utane duur ho kar rah gaye 2  pyaar men do dil mile aur duur ho kar rah gaye faisale ulfat ke naamanzuur ho kar rah gaye pyaar men do dil mile 
chit dole nit dole subahoshaam prabhujii,dr kotnis ki amar kahani,1946,jayashree,vasant desai,dewan sharar,    chit dole nit dole subahoshaam prabhujii subah shaam ho shaam saveraa man priitam kaa ho deraa is dere kar bhii le visaraam prabhuu jii  niile parbat khet sunahare niilii nadiyaa gaharii gaharii chandaa taare likhen saare teraa naam prabhujii  pyaare nazzaare hain pyaare pyaare aankhon hii aankhon men karate ishaare nain tere nain mere din rain prabhujii 
faslegul aaii hamen yaad terii sataane lagii,panna dai,1945,gyan dutt,subal dasgupta,d n madhok,  faslegul aaii hamen yaad terii sataane lagii dil men hasarat jo uthii saikadon bal khaane lagii  jaa ke aaii jo nahiin unase muravvat kaisii jhuk ke kaanon men merii zulf ye samajhaane lagii faslegul aaii threedots  ab to aa jaao ke is dil ko bhii aae chain shaam bhii raat ke pahaluu men hai ab jaane lagii faslegul aaii threedots 
bulabul ko milaa phuul to nadii ko kinaaraa,meri kahani,1948,geeta roy surendra nath,k datta,zia sarhadi,  su 	bulabul ko milaa phuul 	bulabul ko milaa phuul to nadii ko kinaaraa 	har dil ko hai duniyaa men 	har dil ko hai duniyaa men kisii dil kaa sahaaraa 	bulabul ko milaa phuul to nadii ko kinaaraa 	har dil ko hai duniyaa men kisii dil kaa sahaaraa  gii 	ithalaaye huye koii chalaa aataa hai man men 2 	karataa hai koii chaand kii khidakii se ishaaraa 2 	har dil ko hai duniyaa men 	har dil ko hai duniyaa men kisii dil kaa sahaaraa  do 	 bulabul ko milaa phuul to nadii ko kinaaraa 	har dil ko hai duniyaa men kisii dil kaa sahaaraa  2  su 	machalaa huaa dil apanaa ye aramaanon bharaa dil 	kahane ko hamaaraa hai magar hai ye tumhaaraa 2 	har dil ko hai duniyaa men kisii dil kaa sahaaraa  gii 	baithe huye ham gaate rahen pyaar bharaa giit 	chhaa jaaye zamaane pe yahii giit hamaaraa 2 	har dil ko hai duniyaa men kisii dil kaa sahaaraa  	ik tuutii huii naav hai insaan kaa jiiwan su 	aramaan nadii aur muhabbat hai kinaaraa 2 	har dil ko hai duniyaa men kisii dil kaa sahaaraa do 	bulabul ko milaa phuul to nadii ko kinaaraa 	har dil ko hai duniyaa men 	har dil ko hai duniyaa men kisii dil kaa sahaaraa 
man kaahe ghabaraaii,man ki jeet,1944,sitara kanpuri,s k pal,josh malihabadi,  man kaahe ghabaraaii  ajab surat dhal taal 2 jaisii brij men aas banasii kaun bajaaii 2 meraa man kaahe ghabaraaii  bandhe hain man ke taar jaise koii laash 2 hamako maut naa aaii aaii hamako maut naa aaii meraa man kaahe ghabaraaii 
manawaa kaahe phir tadapaaye,wapas,1943,suprova sircar,r c boral,, manawaa kaahe phir tadapaaye bhuul gayii thii jo barasaaten chaandanii raaten pyaar kii baaten ab kyuun rah rah kar hai man ko  unakii yaad saataaye  jaag uthe kyuun niind ke baaten  kaahe re swapane  rishte naate chhod chukii thii jis jiivan ko kaahe yaad men aaye manawaa kaahe phir tadapaaye threedots  yaad kisii kii dil men aayii nainan ne phir jhadii lagaayii man kaa panchhii kyuun man men hai bhuule raag sunaaye manawaa manawaa kaahe phir tadapaaye threedots
ashkon pe huaa katam,bairam khan,1946,shamshad,ghulam haider,b r sharma hayat amrohi wali saheb,  ashkon pe huaa katam mere gam kaa fasaanaa rote hue anjaam pe rotaa hai zamaanaa ashkon pe huaa katam  aaii jo hansii aankh men to ban gae aansuu  paanii men padaa aag kaa tuufaan chhupaanaa ashkon pe huaa katam  ae daurekizaan aa tujhe siine se lagaa luun miltaa hai tere haal se kuchh meraa fasaanaa ashkon pe huaa katam 
chhupo na chhupo na chhupo na,my sister,1944,saigal,pankaj mullick,pt bhushan, chhupo na chhupo na chhupo na chhupo na chhupo na o pyaarii sajaniyaa hamase chhupo na chhupo na baanki rasiilii 2 hamaarii sajaniyaa hamase chhupo na chhupo na sajan se chhupo na o pyaarii sajaniyaa hamase chhupo na chhupo na  milane ko aaye hain 2 aakar milo nainon se nainaa milaakar milo dekho bano na na hamako banaao ruuthii huii ho to haa ruuthii huii ho to ab maan jaao bholii suuratiyaa bholii suuratiyaa dikhaa do mohaniyaa hamase chhupo na chhupo na sajan se chhupo na o pyaarii sajaniyaa hamase chhupo na chhupo na  kaisaa suhaanaa samay hai dilaaraa bichhude hue 2 do dilon ka sahaaraa kaisaa suhaanaa samay hai dilaaraa bichhude hue do dilon ka sahaaraa aise men aao 2 zaraa gunagunaatii soii huii kismaton ko jagaatii rumjhumjhumjhum 2 rumjhum bajaatii rupahalii painjaniyaa hamase chhupo na chhupo na sajan se chhupo na o pyaarii sajaniyaa hamase chhupo na chhupo na
chup chup khade ho zaruur koii baat hai,badi behan,1949,lata premlata,husnlalbhagatram,rajinder krishan , chupchup khade ho zarur koi bat hai pahali mulaqat hai ji pahali mulaqat hai  2 chupchup khade ho threedots  sajan ki bat par gussa jo a gaya zulfon ka badal galon pe chha gaya  2   2 abhiabhi din tha abhiabhi rat hai  2 pahali mulaqat hai ji pahali mulaqat hai  2 chupchup khade ho threedots  pahali mulaqat men bat aisi ho gai raja bhi kho gaya rani bhi kho gai  2   2 dono ko na pata chala maze ki ye bat hai  2 pahali mulaqat hai ji pahali mulaqat hai  2 chupchup khade ho threedots
bhuule se kabhii yaad kar,ek roz,1947,naseem akhtar,shyamsunder,sarshar sailani, bhuule se kabhii yaad kar ai bhuulane vaale kyuun kar diyaa mujhako merii qismat ke havaale  aramaan tadapate hain diledaar men ab tak kab tuune diledaar ke aramaan nikaale  dariyaaemusiibat men kahii duub na jaaen ab tere sivaa kashtiiedil kaun sambhaale  qismat ke andhere men tujhe dhuundh rahiin huun aa jaa merii duniyaaetamannaa ke ujaale
tuu kaun sii badalii men mere chaand hai aa jaa,khandan,1942,noorjehan,ghulam haider,d n madhok, tuu kaun sii badalii men mere chaand hai aa jaa2 taare  hai mere zakme jigar in men samaa jaa2 tuu kaun sii badalii men mere chaand hai aa jaa  dil dhuundh rahaa hai dil dhuundh rahaa hai ke meraa chaand kahaan hai2 chotii sii jhalak deke merii iid banaajaa2 taare  hai mere zakme jigar in men samaa jaa tuu kaun sii badalii men mere chaand hai aa jaa  pahaluu men liye haaye pahaluu men liye baithii huun dard bharaa dil2 mar jaaun yaa jiitii rahuun ye to bataajaa2 taare  hai mere zakme jigar in men samaa jaa tuu kaun sii badalii men mere chaand hai aa jaa
chupake se dil men aa base rah ke nazar se duur duur,bhaijan,1945,noorjehan zeenat begum,shyamsunder,padatau lakhanavii, chupake se dil men aa base rah ke nazar se duur duur jin ke qadam se ghar thaa ghar hain vohii ghar se duur duur  hogii naa kam ye bekalii dhuundhenge ham galii galii chhaanenge darbadar kii kaak aap ke dar se duur duur  ham pe taras na khaaiye ghar men to apane aaiye dekhenge dil kii aankh se rah ke nazar se duur duur  chupake se dil men aa base rah ke nazar se duur duur
mohaniyaa sundar mukhadaa khol,lal haveli,1944,noorjehan surendra,mir sahib,shums lucknowi, su mohaniyaa sundar mukhadaa khol 2     sundar mukhadaa khol     mohaniyaa sundar mukhadaa khol  nu panchhii daardaar na dol 2 su mohaniyaa sundar mukhadaa khol  su man kii ho kis tarah ant abhilaashaa  2     kuaan paas aur phir bhii pyaasaa 2 nu ruup badaa anamol ruup badaa anamol su sundar mukhadaa khol     mohaniyaa sundar mukhadaa khol  nu haal jo teraa huii hai meraa  2     ek jagah donon kaa baseraa 2 su prem kaa amarit gol 2     mohaniyaa sundar mukhadaa khol 2 nu panchhii daardaar na dol 2 su mohaniyaa sundar mukhadaa khol 2 
piipal ki chhaanv men thandiithandii hawaaon men,dak bangla,1947,suraiya indrabadan bhatt,naresh bhattacharya,d n madhok, su 	piipal ki chhaanv men 	 piipal ki chhaanv men 	thandiithandii hawaaon men  2 	main to chhupchhup jaauungii 	haath na aauungii matawaale  2 i 	dhuundh hii lenge dhuundhane waale 2 su 	piipal ki chhaanv men 2  su 	 main kaalii badariyaa kii odhanii luungii 	aur duur gagan men jaa ke koii kabar nahiin duungii  2 	tum khojane jaaoge tumhen daraayenge baadarawaa kaale i 	dhuundh hii lenge dhuundhane waale 2 su 	piipal ki chhaanv men 2  su 	main to pihe kii pihuupihuu men kho jaauungii 	bulabul kii zabaan men gum ho jaauungii re 	gum ho jaauungii 	tum khojane jaaoge khoj na paaoge o matawaale i 	dhuundh hii lenge dhuundhane waale 2 su 	piipal ki chhaanv men 2 	thandiithandii hawaaon men 
badaraa kii chhaanv tare nanhiinnanhiin buundiyaan,lekh,1949,suraiya mukesh,krishna dayal,raghupat rai, su 		badaraa kii chhaanv tare nanhiinnanhiin buundiyaan 	hilmil baithen donon yahiin man bhaaye re 	aaii bahaar balamaa man naahiin maane 	tujh bin saiyaan mohe suunaa jag laage 	badaraa kii chhaanv tare nanhiinnanhiin buundiyaan 	hilmil baithen donon yahiin man bhaaye re  mu 	hilmil baithen donon koii na paas ho 	 hilmil baithen donon koii na paas ho 	din kare raam aisaa aaii bahaar ho  2 su 	itut dhuundhuun baalam badaraa kii chhanv re 	jiyaa nahiin laage moraa tum kis thaanv re  	badaraa kii chhaanv tare nanhiinnanhiin buundiyaan 	hilmil baithen donon yahiin man bhaaye re mu 	man men umang more aankhon men pyaar jii 	 man men umang more aankhon men pyaar jii 	honthon se nikale naam teraa har baar jii  2 su 	badaraa kii chhaanv tare nanhiinnanhiin buundiyaan 	hilmil baithen donon yahiin man bhaaye re  do 	pyaar ke sapane sadaa suhaane 	pyaar kare wo na apanebegaane 	merii aankhon men suurat tumhaarii 	raam kare na jaaye bisaarii  	 badaraa kii chhaanv tare nanhiinnanhiin buundiyaan 	hilmil baithen donon yahiin man bhaaye re  2 
zulfon men apanii ek dileshaidaa liye hue,nonfilm,1945,hemant kumar,dhiren mitra,, zulfon men apanii ek dileshaidaa liye hue jaataa hai koii ishq kii duniyaa liye hue  tere sivaa bhii hai koii donon jahaan men darapardaa sab hain terii tamannaa liye hue  duniyaa samajh sake na ye samajhaa sakuun kabhii qataraa hai merii aankh men dariyaa liye hue  saudaa hai dil men dilabarebaalaa baland kaa phirataa huun sar pe arshe muallaa liye hue
jhanananjhananan baaj rahii hai  aayaa raamraajy tyohaar,bharat milap,1942,chorus,shankar rao vyas,balam,     jhanananjhananan baaj rahii hai miithii jhaanjho kii jhanakaar aayaaaayaa raamraajy kii punyprabhaa kaa shubhtyohaar  aayaa raamraajy tyohaar 3  pharphar karataa dhwaj laharaaye 2 dwaardwaar men toran sajaaye 2 piit maal se nagar suhaaye 2 kesar chandan chhidakaa hai sab barasii phur gun paar  aayaa raamraajy tyohaar 2  harshit hain sabahii narnaarii 2 naachatgaawat dede taarii 2 chamuchit  huii ayodhyaa saarii 2 gharghar aur mandir men guunje raamraam jayakaar  raajaa raamachandra kii jay raajaa raamachandra kii jay jay jay jay raamnaam jayakaar aayaa raamraajy tyohaar 2  raajbhawan men naubat baaje 2 jhuumat haathiighode saaje 2 mangal giit bandijan gaate 2 mahaaraaj dasharath man chhaayaa hanshaanan kaa paath  aayaa raamraajy tyohaar 2  saphal shukhon kii mangal karanii 2 harsh bharii kaushalyaa jananii 2 daanmaan vidyan ko detii 2 maatrprem jarataa antar se 2 sneh sudhaa kii dhaar aayaa raamraajy tyohaar 2 
tiir pe tiir khaaye jaa zulmositam uthaaye jaa,roop lekha,1949,rafi,sajjad,khumar barabankvi,   tiir pe tiir khaaye jaa zulmositam uthaaye jaa ai mere beqaraar dil giit wafaa ke gaaye jaa  2  kushii gamon ke andhere ko jagamagaatii hai kizaan ke baad hameshaa bahaar aatii hai  pyaar ke din bhii aayenge hizr ke din bitaaye jaa  2  tiir pe tiir khaaye jaa zulmositam uthaaye jaa ai mere beqaraar dil giit wafaa ke gaaye jaa  na chhod sabr kaa daaman koii ye kah na sake ke chaar din bhii mohabbat men ranj sah na sake  jhel kushii se har sitam lab pe hansii basaaye jaa  2  tiir pe tiir khaaye jaa zulmositam uthaaye jaa ai mere beqaraar dil giit wafaa ke gaaye jaa 
phir fasale  naii manzilape aaii,roti,1942,akhtari bai,anil biswas,dr safdar aah, phir phasalesic bahaar aaii dile diiwaanaa phir joshe marasaratamen ek naarae mastaanaa   naii manzilape aaii jawaanii merii kyuun na ho jaaye dilakash kahaanii merii   bholii kaliyaan chamanako sajaane lagiin rangataajaa bahaare diikhaane sic lagii sic  le mubaarak tujhe shaadamaanii meriinaii manzilape threedots  zindagiike taraane sunaataa chale aaj dil har kadam giit gaataa chale aake bulabul kare ham zabaanii meriinaii manzilape threedots
ruuth gaye more shyaam sakhii rii,ziddi,1948,female voice,khemchand prakash,prem dhawan,      ruuth gaye more shyaam sakhii rii chain main kaise paauun pyaar kii chubhan amit luteraa man mandir men kiyaa andheraa gokul dhuundhuun mathuraa dhuundhuun bolo main kit jaauun koii bolo main kit jaauun  shyaam milen to  shyaam milen to bali bali jaauun chham chham naachuun mangal gaauun  2  soii priit jagaauun sakhii rii soii priit jagaauun sakhii rii soii priit jagaauun 2 gokul dhuundhuun mathuraa dhuundhuun bolo main kit jaauun koii bolo main kit jaauun  chun chun ke main aankh men motii  pirotii  chun chun ke main aankh men motii  aashaa ke main haar pirotii ruuthaa miit manaauun sakhii rii ruuthaa miit manaauun  kshamaa karo bhagawaan kshamaa karo bhagawaan mere tum mujhako man kii bhuul main to abhaagan terii daasii main charanon kii dhuul laaj bachaa lo merii prabhuu jii rakh lo meraa maan rakh lo meraa maan 3 
main to karuun pyaar piyaa,safar,1946,binapani mukerji,c ramchandra,g s nepali, main to karuun pyaar piyaa main to karuun pyaar main to karuun pyaar piyaa duur se bharamaae merii mulaaqaat kii raat biitii jaae biitii jaae main to karuun pyaar piyaa main to karuun pyaar  udate hue aae udate hue aae do panchhii do panchhii base baas unako lagii niind yahaan ham ko lagii payaas payaas jagii priit kii chain nahiin aae merii mulaaqaat kii raat biitii jaae biitii jaae main to karuun pyaar piyaa main to karuun pyaar  jii to kare chal ke manaa luun aaj unhen apanaa banaa luun apanaa banaa luun dil kisii ko paas bulaate hue sharamaae raat biitii jaae main to karuun pyaar piyaa main to karuun pyaar  merii naii duniyaa men jab se vo aae tab se main ne aangan men deep jalaae do nain bichhae intezaar hii men kahiin intezaar men intezaar hii men kahiin ghor naa ho jaae merii mulaaqaat kii raat biitii jaae biitii jaae main to karuun pyaar piyaa main to karuun pyaar
panchhii aur paradesii donon nahiin kisii ke miit,veena,1948,shamshad,anil biswas,swami ramanand, panchhii aur paradesii panchhii aur paradesii donon nahiin kisii ke miit panchhii aur paradesii threedots  jaise nain se nikalaa aansuu phir naa nain samaae vaise hii paradesii saajan jaa kar laut naa aae birahaa kii ro ro ke jaae saarii umariyaa biit panchhii aur paradesii threedots  man se aansuu aankh churaaen aag lagaaen aur naa bujhaaen premii ke nainon men bas kar phir naa nain milaaen apanaa bairii aap bane vo kare jo in se priit panchhii aur paradesii threedots
saanjh kii belaa jiyaa akelaa,chandralekha,1948,uma devi moti,s rajeswara rao,bharat vyas,  u 	o 	saanjh kii belaa 	saanjh kii belaa jiyaa akelaa 	gungungun kyaa gaaye 2 	main khadii akelii 2 	yaad kisii kii aaye aaye aaye  	saanjh kii belaa 	saanjh kii belaa jiyaa akelaa 	gungungun kyaa gaaye 	main khadii akelii 	yaad kisii kii aaye aaye aaye  	saanjh kii belaa 2  	 baag men bhanware jhuum rahe hain 	jhuum rahe hain  2 	kaliyon ke munh chuum rahe hain 	chuum rahe hain 	more bhanware aa jaa aa jaa re 2 	ye kalii terii kumhalaaye 2 	haay haay  	saanjh kii belaa  	ab na piyaa mujhako tarasaavo aavo 2 	prem sudhaa barasaao aavo 2 	praan papiihaa 	 praan papiihaa 	piyaapiyaa kar  2 	priitam tujhe bulaaye  mo 	aa 	ke jise dhuundhate phirate the more nainaa 	more nainaa 	wo yahaan chhupii hai more man kii mainaa 	mainaa u 	 ham ruuth gaye kuchh bhii naa baat karenge 	baat karenge  2 mo 	 ham ruuthane waalon ke nakhare bhii sahenge 	sahenge  2 u 	tum pyaar bhare nainon se hamen lubhaaye mo 	koii pyaar bhare hiraday men hamen basaaye u 	e e e do 	e e e 
