Title,Film,Year,Singer,Composer,Lyricist,Lyrics
mitavaa sun mitavaa tujh ko kyaa dar hai re,lagaan,2001,udit narayan alka yagnik chorus,a r rahman,javed akhtar,	har sant kahe har saadhu kahe sach aur saahas hai jis ke man men ant men jiit usii kii hai	u aajaa re aajaa re	bhale kitane lambe hon raaste ho	thake na teraa ye tan ho	aajaa re aajaa re	sun le pukaare dagariyaa	rahe na raaste tarasate ho	tuu aajaa re	is dharatii kaa hai raajaa tuu ye baat jaan le tuu	kathinaaii se takaraa jaa tuu nahiin haar maan le tuu	mitavaa sun mitavaa tujh ko kyaa dar hai re	ye dharatii apanii hai apanaa ambar hai re	o mitavaa sun mitavaa tujh ko kyaa dar hai re	ye dharatii apanii hai apanaa ambar hai re	tuu aajaa re	a sun lo re mitavaa	jo hai tumhare man men vo hii hamare man men	jo sapanaa hai tumharaa sapanaa vo hii hamaraa hai	jiivan men u haan chale ham liye aasaa ke diye nayanan men	diye hamarii aasaaon ke kabhii bujh na paayen a kabhii aandhiyaan jo aa ke in ko bujhaayen u mitavaa sun mitavaa tujh ko kyaa dar hai re	u sun lo mitavaa	puravaa bhii gaayegii mastii bhii chhaayegii	mil ke pukaaro to phuulon vaalii jo rut hai	aayegii a haan sukh bhare din duhkh ke bin laayegii	ham tum sajaayen aao sapanon ke mele u rahate ho kaahe bolo tum yuun akele	mitavaa sun mitavaa tujh ko kyaa dar hai re	har sant kahe har saadhu kahe	sach aur saahas hai jis ke man men	ant men jiit usii kii hai	o mitavaa sun mitavaa	
ai munnaa mobile ai pappuu pager  apanaa chal gayaa chakkar,hum kisise kum nahin,2002,sonu nigam annu malik chorus,annu malik,anand bakshi, ai munnaa bhaaii apanaa chal gayaa chakkar re sahii hai biiduu taakii chikii taakii chikii taan taare taakii chikii taakii chikii tananan tananan huun haan haan ai munnaa mobile ai pappuu pager ai ulhaas bhaaii meraa chal gayaa chakkar he munnaa bhaaii	shaam savere dil men mere love kaa kiidaa hai yahii hai vo bulabul jisase taankaa bhidaa hai apun kaa sahii hai biiduu haay re aaii re aaii re hoe hoe taakii chikii	bhaaii log men vat chalataa hai apanaa apanaa apun ko paanaa har ladakii kaa sapanaa taakii chikii	he bhaaii log	aur terii ye javaanii do din kii hai bas raanii are samajh na tuu ye diivaanii ai gulluu gotiyaa sun dagaduu dhakkan ai pakiyaa bhaaii ab to tan tanaatan shaam savere	mohalle men hero kaa hai darjaa darjaa har galii har ghar men meraa charchaa charchaa taakii chikii	pan mujhako jo lalachaae pal pal dil ko tadapaae vo hatake hain terii adaaen ai rambo rifle sun haniif hatele ai gaffuur bhaaii ab to honge phere shaam savere	ai pakiyaa ai munnaa ulhaas ai dhakkan dagaduu ai hatele haniif rambo ai gaffuur bhaaii apanaa to chakkar chal gayaa he 
shaam se aaj saans bhaarii hai,visaal nonfilm,2001,ghulam ali,,gulzar,	shaam se aaj saans bhaarii hai bekaraarii hai bekaraarii hai	aapake baad har ghadii hamane aapake saath hii guzaarii hai	raat ko de do chaandanii kii ridaa din kii chaadar abhii utaarii hai	kal kaa har waaqayaa tumhaaraa thaa aaj kii daastaan hamaarii hai 
kaho to zaraa chuum luun machalatii bahaar men,albela,2001,kumar sanu alka yagnik,jatin lalit,sameer, kaho to zaraa chuum luun machalatii bahaar men dil kahataa hai jaanejaan had se guzar jaauun pyaar men	kaho to zaraa jhuum luun tumhaare is khumaar men dil kahataa hai	gesuon se reshamii khushbuu churaa luun in labon se shabanamii laalii udaa luun chhodo sharam aae main kyaa karuun sharamaanaa kyaa ghabaraanaa kyaa kuchh bhii nahiin ab ikhtiyaar men kaho to zaraa chuum	dekhatii hain har ghadii tumako nigaahen chaahatii hain bas tumhen gorii ye baahen hoke judaa tumase jiinaa nahiin in palakon men sapane lekar baithii huun main intazaar men kaho to zaraa chuum	
dil lagaane kii sazaa  main teraa huun diivaanaa,ek rishtaa,2001,kumar sanu alka yagnik,nadeem shravan,sameer, dil lagaane kii sazaa to na doge tum mujhako chaahat men dagaa to na doge tum	main teraa ho chukaa huun tuu merii ho chukii hai tuu merii nazaron men diivaanii kho chukii hai he kar le meraa yakiin diivaanaa main diivaanaa main teraa huun diivaanaa	dil lagaane kii sazaa	mujhe hai terii aarazuu mujhe hai terii justajuu mujhe hai tumase pyaar yuun karake mujhase aashiqii badal naa jaanaa tum kabhii kasam do mujhako yaar he he haa yuun hansaa ke phir rulaa to na doge tum dil lagaane kii sazaa	hain dil men terii dhadakanen labon pe teraa naam hai tuu merii pyaas hai tere daaman se chhuut ke bikhar naa jaauun tuut ke tuu merii aas hai he he haa merii duniyaa ko mitaa to na doge tum dil lagaane kii sazaa	
jaan merii jaa rahii sanam,lucky  no time for love,2005,udit narayan anuradha paudwal,adnan sami,sameer, ua aake bhar lo baazuon men tumako hai qasam	jaan merii jaa rahii sanam	jaan merii jaa rahii sanam	u kyaa mohabbat hai kyaa nazaaraa hai kal talak ye dil thaa meraa ab tumhaaraa hai a kyaa tamannaa hai kyaa ishaaraa hai hamane to palpal tadapake pal guzaaraa hai u dekho dekho ab karo naa mujh pe yuun sitam jaan merii jaa rahii sanam	a kyaa ladakapan hai kyaa jawaanii hai ab tumhaare naam saarii zindagaanii hai u kyaa haqiiqat hai kyaa kahaanii hai saamane mere mere sapanon kii raanii hai a ab sahaa naa jaae mujh se duurii kaa ye gam jaan merii jaa rahii sanam	
charche hain hamaare galiyon men sanam,aashiq,2001,udit narayan chorus,sanjeev darshan,sameer, he he he he charche hain charche hain he charche hain hamaare galiyon men sanam bahake bahake ham diivaane bahake hain kadam kisii kii ham ko fikar nahiin yaaron bindaas hain ham charche hain hamaare	apanii life men bhii aaegii koii lailaa saath men usake ghuumenge ham bhii ban ke chhailaa are aaj nahiin to kal sach ho jaaenge saare sapane saarii duniyaa men guunjenge sirf taraane apane jahaan kahiin koii ladakii dekhe dil bole zaraa tham charche hain hamaare	maanaa aaj hain kadake ladake maal na apane paas ham bhii banenge taataa bidalaa hamako hai vishvaas logon kii na baat sunen ham dil kaa kahanaa maanen dhuundh rahe hain manzil apanii ham raahii anjaane saare jahaan pe raaj karenge khaate hain kasam charche hain hamaare	
orii gorii chalo rii  teraa jhumakaa jab dole  hindaaruu pindaaruu,aap mujhe achche lagne lage,2002,udit narayan pamela jain chorus,rajesh roshan,dev kohli, orii gorii chalo rii chorii chorii milan rut aaii re kaisii baandhii ye nainon kii dorii bajii shahanaaii re orii gorii	honthon pe muskaan apane sajaaen prem kii gangaa men ham bahaten jaaen barase gagan se amrit ke dhaare aise men kyuun ham pyaase rah jaaen tuune kaisaa ishaaraa kiyaa re main khinchii chalii aaii re orii gorii	o teraa jhumakaa jab dole dil khaae hichakaule haay teraa jhumakaa	ab tere haath men mere dil kii dor hai ise todanaa nahiin badaa tujhamen zor hai haay teraa jhumakaa	ye pairon men baandhiin hain kyuun bijaliyaan maar daalengii taubaa terii shokhiyaan khushii kaa samaa hai thirakane bhii do tumhen ham nachaa denge kuchh naa kaho garabe kii raat hai kyaa terii baat hai main tere saath huun tuu mere saath hai haay teraa jhumakaa	he hindaaruu pindaaruu terii chalatii kamar hai lattuu baandhuun isape nazar kaa battuu hil gaii dharatii yaaraa maar nahiin jhatake are hindaaruu pindaaruu	ek do tiin chaar chaar ko maaruun tanatanaa tuu paagal sabako mat banaa javaab nahiin teraa goriye hindaaruu pindaaruu	
dil teraa dil meraa dil dil se mil hii gayaa  golden jubilee manaaegii,kaise kahoon ke pyaar hai,2003,udit narayan alka yagnik,viju sha,sameer,	u	dil teraa dil meraa dil dil se mil hii gayaa	chhaayaa hai betaabii kaa rang nayaa	main huun teraa romio tuu hai merii juuliyat	chal kah den zamaane se	terii merii love story jis film men aaegii gii gii	vo film to golden jubilee manaaegii	vo film to golden jubilee manaaegii gii gii a	dil teraa dil meraa dil dil se mil hii gayaa	chhaayaa hai betaabii kaa rang nayaa	tuu hai meraa romio main huun terii juuliyat	chal kah den zamaane se	terii merii love story jis film men aaegii gii gii	vo film to golden jubilee manaaegii	vo film to golden jubilee manaaegii gii gii	kabhii ruuth gae kabhii maan gae ikduuje ko pahachaan gae	ho kabhii ruuth gae kabhii maan gae ikduuje ko pahachaan gae u	ise dardemohabbat kahate hain anjaane men ham jaan gae a	palakon men chhupaa lenge siine se lagaa lenge u	barason kii judaaii kaa ham aaj mazaa lenge a	tuu hai meraa romio main huun terii juuliyat	chal kah den zamaane se u	terii merii love story jis film men aaegii gii gii	vo film to golden jubilee manaaegii	vo film to golden jubilee manaaegii gii gii a	dil teraa dil meraa dil dil se mil hii gayaa u	chhaayaa hai betaabii kaa rang nayaa	koii rok nahiin sakataa hamako merii jaanam pyaar jataane se	ho koii rok nahiin sakataa hamako merii jaanam pyaar jataane se a	koii maane yaa naa maane sanam nahiin chhupataa ishq chhupaane se u	merii jaan mujhe tuune itanaa bechain kiyaa a	main haar gaii kud se maine tanman tujhako diyaa u	main huun teraa romio tuu hai merii juuliyat	chal kah den zamaane se a	terii merii love story jis film men aaegii gii gii	vo film to golden jubilee manaaegii	vo film to golden jubilee manaaegii gii gii u	dil teraa dil meraa dil dil se mil hii gayaa a	chhaayaa hai betaabii kaa rang nayaa u	main huun teraa romio tuu hai merii juuliyat	chal kah den zamaane se a	te te terii merii love story jis film men aaegii gii gii u	vo film to golden jubilee manaaegii a	vo film to golden jubilee manaaegii gii gii 
a ding daang ho tumhen ham chaahen,paagalpan,2001,udit narayan sunidhi chauhan harvard javed ali vicky chorus,raju singh,sameer, a ding daang ho tumhen ham chaahen jo tum kah do hans ke mar jaaen hamaarii jaan hai pyaarii bahanaa bin tere kahiin kabhii hamako na rahanaa khushii aur gam hamen mil ke hai sahanaa a ding daang ho	akkd bakkad bambe bo assii nabbe puure sau jisako mil gayaa ho bhaaii tere jaisaa usako phir kisii se kyaa lenaa karatii huun yahii god se main to prayer aise hii brother mujhako denaa maine tumako hii sab kuchh hai maanaa lage bemaanaa saaraa jahaan a ding daang ho	huun milake ham uthaaenge dolii jo tumhaarii aankhon se to aansuu bahenge tuu jaaegii dulhan banake ik din yahaan se akele ham kaise rahenge sang hamane hai bachapan gujaaraa saath men ham hue hain javaan a ding daang ho	
jab tujhe maine dekhaa nahiin thaa,pyaar ishq aur mohabbat,2001,udit narayan sadhana sargam,viju shah,anand bakshi, jab tujhe maine dekhaa nahiin thaa is tarah maine sochaa nahiin thaa koii bhii kuchh bhii aisaa nahiin thaa koii bhii tere jaisaa nahiin thaa jab tujhe maine dekhaa to jaanaa khuubasuurat hai kitanaa zamaanaa jab tujhe maine	yahii shahar thaa gulasitaan thaa yahii phuul the ye samaan thaa kaii baar guzaraa main yahaan se par meraa dil na jaane kahaan thaa jab tujhe maine dekhaa to jaanaa uf ye mausam hai kitanaa suhaanaa	zindagii thii yaa koii pahelii haan ye raahen thiin kitanii akelii main yuun hii chalii jaa rahii thii duur manzil nazar aa rahii thii jab tujhe maine dekhaa to jaanaa bas kahiin ab nahiin mujhako jaanaa jab tujhe maine	
main pyaar huun teraa jaane na tuu,jaan nonfilm,2000,sonu nigam,nikhil vinay,faiz anwar, main pyaar huun teraa jaane na tuu jaane na haan maane na tuu teraa hii aashiq huun main mujhako tuu pahachaan le yuun to main mar jaauungaa kahanaa meraa maan le main pyaar huun teraa	aayaa huun main paas tere ai sanam dil men chhupaa ke laayaa tere gam kyaa karuun tuu bataa merii hai kyaa khataa kyon pyaar men mujhe tadapaae tuu tadapaae tuu kyuun tarasaae tuu	maine tere naam likh dii zindagii o kitanii bhii kar le mujhase berukhii le meraa imtahaan aur bhii aazamaan har saans men terii bas jaauungaa ik din tujhe haan main paauungaa main pyaar huun teraa	
khumaaregam hai  tere kayaal kii aabohawaa,leela,2002,jagjit singh,jagjit singh,gulzar, khumaaregam hai mahakatii fizaa men jiite hain tere khayaal kii aabohawaa men jiite hain	bade tapaak se milate hain milne waale mujhe wo mere dost hain terii wafaa men jiite hain	firaaqeyaar men saanson ko roke rakhate hain harek lamhaa guzaratii kazaa men jiite hain	na baat puurii huii thii ki raat tuut gaii adhuure khwaab kii aadhii sazaa men jiite hain	tumhaarii baaton men koii masiihaa basataa hai haseen labon se barasatii shafaa men jiite hain
dil chorii saaddaa ho gayaa oy kii kariye,chorani nonfilm,2000,hans raj hans chorus,anand raj anand,shaam balkar, dil chorii saaddaa ho gayaa oy kii kariye kii kariye nainon men kisii ke kho gayaa oy kii kariye kii kariye o madam terii chaal tere silkii silkii baal ab main isase zyaadaa kyaa kahuun main nashe men tallii ho gayaa oy kii kariye kii kariye dil chorii saaddaa	najaraan de vaar naa kar nii saanuun bekaraar naa kar nii dil ho gayaa nii bekaabuu haay chal gayaa teraa jaaduu he he dil nikal ke saaddaa o gayaa oy kii kariye kii kariye dil chorii saaddaa	pahale hii kedii ghat sii jedii mukhade utte lat sii duujaa ai mast adaavaan main kede paase jaavaan hoy nahale pe dahalaa ho gayaa oy kii kariye kii kariye dil chorii saaddaa	hun kedii gal daa shikavaa aa ban jaa merii mitavaa kaanuun sharamaaii jaave palakaan nuun jhukaaii jaave oy ho honaa sii o ho gayaa oy kii kariye kii kariye dil chorii saaddaa	
tumane naa jaanaa  suno naa suno naa sun lo naa,chalte chalte,2003,abhijeet,aadesh shrivastava,javed akhtar,	he he haa haa haa haa haa haa he he huun huun huun huun huun laa raa laa huun huun huun he he he he	tumane naa jaanaa ke main diivaanaa lekar aayaa huun dil kaa nazaraanaa mere dil kii hai jo daastaan suno naa suno naa sun lo naa hamasafar mujhii ko chun lo naa suno naa suno naa sun lo naa	tumane naa jaanaa ke main diivaanaa lekar aayaa huun dil kaa nazaraanaa mere dil kii hai jo daastaan suno naa suno naa sun lo naa hamasafar mujhii ko chun lo naa suno naa suno naa sun lo naa	tum jo gumasum ho to main hairaan huun ye raaz kaise tumako bataauun	tum jo gumasum ho to main hairaan huun ye raaz kaise tumako bataauun	tum par marataa huun main sach kahataa huun maang ke dekh lo mujhase jaan suno naa suno naa sun lo naa hamasafar mujhii ko chun lo naa suno naa suno naa sun lo naa	main bhii huun tanahaa tum bhii tanahaa ho gar saath ham hon to socho kyaa ho	main bhii huun tanahaa tum bhii tanahaa ho gar saath ham hon to socho kyaa ho	jo manzilmanzil do diivaane dil le chalen pyaar kaa kaaravaan suno naa suno naa sun lo naa hamasafar mujhii ko chun lo naa suno naa suno naa sun lo naa	tumane naa jaanaa	chun lo naa suno naa suno naa sun lo naa 
haay haay main to phans gayaa,hum to mohabbat karegaa,2000,alka yagnik annu malik chorus,annu malik,majrooh, aa daadaa maan jaa guruu maan jaa baap maan jaa bhaaii maan jaa haay haay main to phans gayaa o baap main to phans gayaa taubaa main to phans gayaa o ho sochaa thaa kyaa my god kyaa se kyaa ho gayaa allaah kyaa ye ho gayaa raam main to phans gayaa dekho main to phans gayaa o ho	aisaa bhii kyaa yaar chikii baabaa chhodo bhii inkaar haa haa jo kuchh dekhaa hai chikii baabaa kah daalo ik baar haa haa haay haay main to phans gayaa	haay haay main to phans gayaa	kyuun mere piichhe pad gaii tuu baabaa khaalii ye batalaa de kyaa tuune dekhaa kyaa dekhaa thaa main bhuul gayaa re ikadam ai tujhako merii kasam aisaa bhii kyaa yaar	jo maangegaa duungii batalaa de mujhako mujhako mere ghar tak pahunchaa de main huun na phir kaahe kaa hai gam are tuu hii to hai meraa gam aisaa bhii kyaa yaar	
jogan jogan tuu jogii main huun jogan,badhaai ho badhaai,2002,priti pinki kunal chorus,annu malik,javed akhtar, jogan jogan tuu jogii main huun jogan jogan main tere kaaran tujhape vaaruun main tan man ghuumenge chal ham sang men rang le mujhako apane hii rang men jogan jogan	tuu raajaa main huun raanii tuu mast main mastaanii tuu dilabar main diivaanii tuu kyaa hai main pahachaanii tuu hii dil kii dhadakan hai tuu hii meraa saajan hai man hai meraa terii umang hai rang le mujhako	aajaa re sajanaa tuu more anganaa sulage ye tan chale puravaa vo sanan sanan sun le more sajan paayal kii chhanan chhanan tohe pukaare ye kanganaa bhii khanan khanan maine tere hii lie jog liyaa hai tere lie hii man kaa rog liyaa hai kahataa hai ye paagalapan milake bhii huun main birahan ab thaamaa hai jo daaman aag lagaa de tuu ang ang men rang le mujhako	na mujhase pyaar kar itanaa diivaanii ke ho mashahuur duniyaa men kahaanii ke ik ladakii bhulaa ke apanaa tanaman hai apane ghar se nikalii ban ke jogan mohabbat men vo aisii kho gaii hai ki lailaa se vo majanuu ho gaii hai tuu jogii main huun	
chain ho chain ho,run,2004,alka yagnik sonu nigam,himesh reshammiya,sameer,	vo vo vo vo	vo vo vo vo	vo vo vo vo vo vo voa	vo vo vo vo vo vo voa	sirf tum sirf tum koras sirf tum sirf tum	sirf tum sirf tum koras sirf tum sirf tum	al vaastaa vaastaa vaastaa tujhe aramaanon kaa mere vaastaa so o jaanaa al raastaa raastaa raastaa badaa mushakil hai chaahat kaa raastaa so aisaa ehasaas haia aisii ye pyaas haia koii jaane nahiin dard ye khaas hai aasaraa aasaraa mere dil kaa sirf tum sirf tum sirf tum o jaanaa chain ho chain ho mere dil kaaa sirf tum sirf tum sirf tum o jaanaa	dilarubaa sirf tum sirf tum ho	dilarubaa sirf tum sirf tum ho	so o jaanaa	so o jaanaa	al aashiqii aashiqii aashiqii tere gam se muqammal hai aashiqii so o jaanaa al dillagii dillagii dillagii banii dil kii lagii yaar dillagii so kah rahaa meraa man shabanamii hai agan das rahii jism ko kushabuon kii chubhan zindagii zindagii sirf tum ho sirf tum sirf tum sirf tum o jaanaa chain ho chain ho mere dil kaa sirf tum sirf tum sirf tum o jaanaa hoa labon pe labon pe sirf tum ho sirf tum sirf tum sirf tum o jaanaa chain ho chain ho mere dil kaaa sirf tum sirf tum sirf tum sirf tum sirf tum sirf tum	
aayaa re aayaa koii aayaa re  mere dil ko kisii ne  churaayaa re,rehna hai tere dil mein,2002,preeti pinky shekhar,harris jayraj,,	prii pin	aayaa re aayaa koii aayaa re	aayaa re aayaa re	chupake se dil men samaayaa re	samaayaa re samaayaa re	aayaa re aayaa koii aayaa re	chupake se dil men samaayaa re	sapanon men aa ke mere dil ko kisii ne	churaayaa churaayaa churaayaa churaayaa churaayaa re	churaayaa churaayaa churaayaa churaayaa churaayaa re	churaa ke dil kahataa hai she	rahanaa hai tere dil men	rahanaa hai tere dil men	rahanaa hai tere dil men	prii pin	ho usane to dekho merii betaabii ko	badhaayaa badhaayaa badhaayaa badhaayaa badhaayaa re	badhaayaa badhaayaa badhaayaa badhaayaa badhaayaa re	gayaa dil to gayaa gayaa	gayaa gayaa	dard jaagaa nayaa	gayaa dil to gayaa gayaa	dard jaagaa nayaa nayaa	dil dhadakaayaa	mujhe raaton men	dil dhadakaayaa mujhako raaton men	jagaayaa jagaayaa jagaayaa jagaayaa jagaayaa re	jagaayaa jagaayaa jagaayaa jagaayaa jagaayaa re	aayaa re aayaa koii aayaa re	chupake se dil men samaayaa re	sapanon men aa ke mere dil ko kisii ne	churaayaa churaayaa churaayaa churaayaa churaayaa re	churaayaa churaayaa churaayaa churaayaa churaayaa re	pyaar mujhako huaa	huaa huaa	haay usane dil ko chhuaa	pyaar mujhako huaa huaa	haay usane dil ko chhuaa chhuaa	maine palakon men	diivaane ko	maine palakon men us diivaane ko	chhupaayaa chhupaayaa chhupaayaa chhupaayaa chhupaayaa re	chhupaayaa chhupaayaa chhupaayaa chhupaayaa chhupaayaa re	aayaa re aayaa koii aayaa re	chupake se dil men samaayaa re	sapanon men aa ke mere dil ko kisii ne	churaayaa churaayaa churaayaa churaayaa churaayaa re	churaayaa churaayaa churaayaa churaayaa churaayaa re	churaa ke dil kahataa hai she	rahanaa hai tere dil men	rahanaa hai tere dil men	rahanaa hai tere dil men	prii pin	o sapanon men aa ke mere dil ko kisii ne	churaayaa churaayaa churaayaa churaayaa churaayaa re	churaayaa churaayaa churaayaa churaayaa churaayaa re	churaayaa churaayaa churaayaa churaayaa churaayaa re	churaayaa churaayaa churaayaa churaayaa churaayaa re	
kabhii khushi kabhii gam,kabhi khushi kabhi gham,2002,lata sonu nigam,jatin lalit,sameer, aa kabhii kushii kabhii gam naa judaa honge ham kabhii kushii kabhii gam aa aa	merii saanson men tuu hai samaayaa meraa jiivan to hai teraa saayaa terii puujaa karuun main to haradam ye hain tere karam kabhii kushii kabhii gam	subahoshaam charanon men diye ham jalaaen dekhen jahaan bhii dekhen tujhako hii paaen in labon pe teraa bas teraa naam ho pyaar dil se kabhii bhii na ho kam ye hain tere karam kabhii kushii kabhii gam	ye ghar nahiin hai mandir hai teraa is men sadaa rahe teraa baseraa o ye ghar nahiin hai mandir hai teraa is men sadaa rahe teraa baseraa khushbuon se terii ye mahakataa rahe aae jaae bhale koii mausam ye hain tere karam kabhii kushii kabhii gam	merii saanson men	aa kabhii kushii kabhii gam naa judaa honge ham kabhii kushii kabhii gam	tere saath hongii merii duaaen aaen kabhii naa tujh pe koii balaaen meraa dil ye kahe tuu jahaan bhii rahe har ghadii har kushii chuume tere kadam	ye hain tere karam kabhii kushii kabhii gam aa kabhii kushii kabhii gam naa judaa honge ham kabhii kushii kabhii gam	kyaa bebasii hai ye kyaa majabuuriyaan ham paas hain phir bhii kitanii hain duuriyaan jism tuu jaan main terii pahachaan main mil ke bhii naa mile ye hai kaisaa bharam	ye hain tere karam kabhii kushii kabhii gam naa judaa honge ham
