Title,Film,Year,Singer,Composer,Lyricist,Lyrics
hamako tumhaare ishq ne kyaakyaa banaa diyaa,ek musafir ek hasina,1962,rafi,o p nayyar,shevan rizvi,  hamako tumhaare ishq ne kyaakyaa banaa diyaa jab kuchh na ban sake to tamaashaa banaa diyaa  kaashii se kuchh garaz thii na qaabe se vaastaa ham dhuundhane chale the mohabbat kaa raastaa dekhaa tumhaare dar ko to sar ko jhukaa diyaa jab kuchh na ban threedots  dil kii lagii ne kar diyaa donon ko beqaraar doharaa ke daastaanemohabbat phir ek baar majanuun hamen aur aapako lailaa banaa diyaa jab kuchh na ban threedots  nikale terii talaash men aur khud hii kho gae jab kuchh na ban padii to diivaane ho gae diivaanagii me phir teraa kuunchaa dikhaa diyaa jab kuchh na ban threedots  jalavon kii bhiikh phenkane vaale kii khair ho pardaa hataake dekhane vaale kii khair ho ban ke bhikhaarii ishq ne daaman bichhaa diyaa jab kuchh na ban threedots 
aankhon men rang kyuun aayaa,ek phool chaar kaante,1960,mukesh lata,shankarjaikishan,hasrat,  mu 	aankhon men rang kyuun aayaa bolo nashaa saa kyon chhaayaa 	hamako ye raaz batalaao dil kho ke tumane kyaa paayaa la 	chamakii nasiib kii raahen ham kyuun na aaj itaraaen 	raahon se hat gae kaante to phuul kyuun na muskaaen mu 	aankhon men rang threedots  	mukhade pe subah kii dhuup ye khilataakhilataa ruup 	kaajal lakiir chitavan ke tiir ye nainaa ruup anuup la 	tum kyaa samajho ye raaz ulfat ke ye andaaz 	sun ke zaruur hogaa guruur aur karane lagoge naaz mu 	aisaa kyaal mat kiije ham se ye bhed kah diije 	ham bhii to aap hii ke hain hamase yuun sharm naa kiije la 	chamakii nasiib kii raahen threedots mu 	aankhon men rang threedots  	tarasaao na yuun hamadam tumhen naazoadaa kii qasam 	jaldii se bol do ye raaz khol do paradaa uthaa do sanam la 	haragiz na kahuungii ye baat jodoge na jab tak haath 	banake nasiib rahanaa qariib jyuun taare chaand ke saath mu 	tumase judaa na honge ham badalen hazaar ye aalam 	ham tumape jaan de denge gaatii hai saans kii saragam 	aankhon men rang threedots 
merii zindagii hai nagamaa,salgirah,1969,noorjehan,nashaad,shevan rizvi, aa merii zindagii hai nagamaa merii zindagii taraanaa2 main sadaaezindagii huun mujhe dhuundh le zamanaa merii zindagii hai nagamaa merii zindagii taraanaa  main kisii ko kyaa bataauun mujhe yaad kuch nahiin hai kahaan rah gaii bichad kar merii shaakheaashiyaanaa merii zindagii hai nagamaa merii zindagii taraanaa2  mere dil kii dhadakanen hain2 mere bachapane kii yaaden ke kahiinkahiin se ab tak mujhe yaad hai fasaanaa merii zindagii hai nagamaa merii zindagii taraanaa  mere soz men tabassum merii aah men tarannum2 main charaag shaamegam huun meraa naam hai shabaanaa merii zindagii hai nagamaa merii zindagii taraanaa main sadaaezindagii huun mujhe dhuundh le zamanaa merii zindagii hai nagamaa merii zindagii taraanaa2   
piyaa charan kii babhuut ramaaii  apane piyaa kii main to banii re joganiyaa,kan kan men bhagwan,1963,suman kalyanpur,shivram,bharat vyas, piyaa charan kii babhuut ramaaii pahanii priit kii maalaa ab kaahe kaa daranaa jag se man men huaa ujaalaa o threedots  apane piyaa kii main to banii re joganiyaa hansii udaae chaahe saarii duniyaa  main to banii re joganiyaa threedots  saanvariyaa ke rang men chunariyaa rangaauungii chandramaa kaa jhumakaa pahan piyaa aauungii jhan jhan jhaanjhe morii ho o o jhan jhan jhan baaje morii painjaniyaa main to banii re joganiyaa threedots  tere liye mainne to sharamlaaj chhodii re tere sang jodii to jagat sang todii re tuu hai mohan meraa ho o o tuu hai mohan main terii mohaniyaa main to banii re joganiyaa threedots
jiivan dor tumhiin sang baandhii,sati savitri,1964,lata,laxmikantpyarelal,bharat vyas,  jiivan dor tumhiin sang baandhii kyaa todenge is bandhan ko jag ke tuufaan aandhii re aandhii jiivan dor threedots  ho na sake kabhii hamtum nyaare do tan hain ik praan hamaare chaahe mile path men andhiyaare chaahe ghire hon baadal kaare phir bhii rahuungii tumhaarii tumhaarii jiivan dor threedots  yuun ghul mil rahanaa jiivan men jaise rahe kajaraa akhiyan men terii chhavi chaaii rahe man men teraa hii naam rahe dhadakan men tere daras kii main pyaasii re pyaasii jiivan dor threedots  aisaa mujhe varadaan milaa hai tum kyaa mile bhagavaan milaa hai ab to janam bhar sang rahegaa is mehandii kaa rang rahegaa tere charan kii main daasii re daasii jiivan dor threedots 
jaa re jaa re ud jaa re panchhii bahaaron ke des jaa re,maya,1961,lata,salil choudhary,majrooh, jaa re jaa re ud jaa re panchhii bahaaron ke des jaa re yahaan kyaa hai mere pyaare kyuun ujad gaii bagiyaa mere man kii jaa re threedots  naa daalii rahii naa kalii ajab gam kii aandhii chalii udii dukh kii dhuul raahon men jaa re threedots  main viinaa uthaa naa sakii tere sang gaa naa sakii dhale mere giit aahon men jaa re threedots
tuut gaii hai maalaa motii bikhar chale,harishchandra taramati,1963,pradeep,laxmikantpyarelal,pradeep,     tuut gaii hai maalaa tuut gaii hai maalaa motii bikhar chale do din rah kar saath jaane kidhar chale tuut gaii hai maalaa  milan kii duniyaa chhod chale ye aaj birah men sapane 2 khoyekhoye nainon men hain ujadeujade sapane ujadeujade sapane vyaadh kii gatharii liye jhukaaye nazar chale do din rah kar saath jaane kidhar chale tuut gaii hai maalaa  ab to ye jag men jiyenge aansuu piitepiite 2 jaisii inape biitii vaisii aur kisii pe na biite aur kisii pe na biite koii mat puuchho inhen ke ye kis dagar chale do din rah kar saath jaane kidhar chale tuut gaii hai maalaa motii bikhar chale do din rah kar saath jaane kidhar chale 
nainon men badaraa chhaae bijalii sii chamake haae,mera saya,1966,lata,madan mohan,raja mehdi ali khan, nainon men badaraa chhaae bijalii sii chamake haae aise men balam mohe garavaa lagaa le nainon menthreedots  madiraa men duubii ankhiyaan chanchal hain donon sakhiyaan dhalatii rahengii tohe palakon kii pyaarii pakhiyaan sharamaa ke dengii tohe madiraa ke pyaale nainon menthreedots  prem diivaanii huun men sapanon kii raanii huun main pichhale janam se terii prem kahaanii huun main aa is janam men bhii tuu apanaa banaa le nainon menthreedots
duniyaa men dilawaale honge hazaaron,pyasi shaam,1969,rafi lata,laxmikantpyarelal,majrooh,  duniyaa men dilawaale honge hazaaron phir bhii hamaarii wafaa dilarubaa yaad karoge   2 hamane bhii apanaa mohabbat bharaa dil jaao tumhen de diyaa tum bhii kyaa yaad karoge   pyaar men aakir hamaare  kaam aa gayiin wo dard bharii aahen dard bharii aahen   2 aapake qadamon ke niiche jalatii thiin raahen jalatii thiin raahen is dhuup men tumako zulafon kaa saayaa jaise ki hamane diyaa saajanaa yaad karoge  duniyaa men dilawaale honge hazaaron phir bhii hamaarii wafaa dilarubaa yaad karoge   beqaraar main bhii huun lekin lab tharatharaaye aankh jhuk jaaye aankh jhuk jaaye   2 tum rahe aanchal samete tan ko churaaye phir bhii udaa laayaa baahon men tumako jhonkaa mere pyaar kaa ye hawaa yaad karoge  hamane bhii apanaa mohabbat bharaa dil jaao tumhen de diyaa tum bhii kyaa yaad karoge   ham mile to raah kyaa hai chalatii hai manzil sang hamen leke sang hamen leke   2 dekhanaa chhuute na bainyaan milake gale se milake gale se pal men andheraa hai pal men ujaalaa ye bekudii kii ghataa baalamaa yaad karoge  duniyaa men dilawaale honge hazaaron phir bhii hamaarii wafaa dilarubaa yaad karoge tum bhii kyaa yaad karoge
mere man ke diye,parakh,1960,lata,salil chowdhury,shailendra, mere man ke diye2 yuunhii ghut ghut ke jal tuu mere laadale o mere laadale  khaaq ho jaaye ham pyaar ke naam par2 pyaar kii raah men roshanii to rahe mere man ke diye2 yuunhii ghut ghut ke jal tuu mere laadale o mere laadale  aag ke phuul aanchal men daale hue2 kab se jalataa hai vo aasamaan dekhale mere man ke diye2 yuunhii ghut ghut ke jal tuu mere laadale o mere laadale
na jaane kahaan kho gayaa vo zamaanaa,begaana,1963,mukesh,sapan jagmohan,shailendra,  na jaane kahaan kho gayaa vo zamaanaa yahiin thaa chaman men meraa aashiyaanaa main kiskis de puuchhuun khud apanaa thikaanaa yahiin thaa chaman threedots  vafaaon ke vaade  vahii bhuul baithe  2 jo kahate the mujh se mohabbat nibhaanaa yahiin thaa chaman threedots  muqaddar ke haathon hamiin  kuchh na siikhe  2 unhen aa gayaa hamase aankhen churaanaa yahiin thaa chaman threedots 
aaj ye merii zindagii dekho kushii men jhuumatii,yeh raaste hain pyar ke,1963,asha,ravi,rajinder krishan,      aaj ye merii zindagii dekho kushii men jhuumatii jaane chalii kahaan jaane chalii kahaan 2  tanhaa nahiin chalii huun main dil bhii hai meraa hamasafar guzarii to huun idhar se main phir bhii naii hai rahaguzar 2 zarron men bhii hai roshanii leke tu mujhako aa gayii ai zindagii kahaan ai zindagii kahaan 2  mujhako bulaa rahaa hai kyon dekho vo koii duur se badhane lage mere qadam jisakii taraf guruur se 2 dil men bhii hai suruur saa aankhon men bhii hai nuur saa shamaa jalii kahaan  shamaa jalii kahaan  raahon men merii phuul hai taare merii nigaah men ab naa mujhe pukaaraanaa duub chalii huun chaah men 2 apanaa nahiin hai kuchh pataa ai merii bekudii bataa tuu le chalii kahaan tuu le chalii kahaan  aaj ye merii zindagii threedots 
main pyaar kaa raahii huun,ek musafir ek hasina,1962,rafi asha,o p nayyar,raja mehdi ali khan, ra main pyaar kaa raahii huun terii zulf ke saae men kuchh der thahar jaauun aa tum ek musaafir ho kab chhodake chal doge ye sochake ghabaraauun ra main pyaar kaa raahii huun  ra tere bin jii lage na akele aa ho sake to mujhe saath le le ra naazaniin tuu nahiin jaa sakegii chhodakar zindagii ke jhamele naazaniin aa jab bhii chhaae ghataa yaad karanaa zaraa saath rangon kii umr kahaanii ra main pyaar kaa raahii huun  ra pyaar kii bijaliyaan  muskuraaen aa dekhiye aap par gir na jaaen ra dil kahe dekhataa hii rahuun main saamane baithakar ye adaaen dil kahe aa na main huun naazaniin na main huun mahajabiin aap hii kii nazar hai diivaanii ra main pyaar kaa raahii huun
jaane kitanii baar hriday se mainne,sapna,1969,lata,jaidev,v n mangal, jaane kitanii baar hriday se mainne use pukaaraa nithur piyaa ke kaanon tak par merii aavaaz na pahunchii  jaane kitane saavan biite gam ke aansuu piitepiite jo baat sajan se kahanii thii lab tak mere vo baat na pahunchii  jaane kitane dekhen sapane jab se ruuthe priyatam apane dhal chalii umar aramaanon kii par sapanon kii vo raat na pahunchii
tum jahaan ho vahaan kyaa ye mausam nahiin,road to sikkim,1969,mukesh,vijaysinghji,jalal malihabadi, tum jahaan ho vahaan kyaa ye mausam nahiin kyaa nazaare vahaan muskuraate nahiin kyaa vahaan ye ghataaen barasatii nahiin kyaa kabhii ham tumhen yaad aate nahiin tum jahaan ho vahaan kyaa ye mausam nahiin kyaa nazaare vahaan muskuraate nahiin  ye zamaanaa hameshaan kaa bedard hai dardedil pe koii haath dharataa nahiin dil kii fitrat kabhii ek rahatii nahiin zindagii bhar vafaa koii karataa nahiin phir bhii jaise bhulaayaa hai tumane hamen 	2 is tarah bhii kisii ko bhulaate nahiin tum jahaan ho vahaan  kyaa ye mausam nahiin kyaa nazaare vahaan muskuraate nahiin  dard hai mere dil kaa mere giit men giit gaataa huun main tum mujhe saaz do raat khaamosh hai aur tanahaa hai dil tum kahaan ho zaraa dil ko aavaaz do jo guzaare the hamane mohabbat men din	2 kyaa vo din ab tumhen yaad aate nahiin tum jahaan ho vahaan kyaa ye mausam nahiin kyaa nazaare vahaan muskuraate nahiin tum jahaan ho vahaan kyaa ye mausam nahiin
kabhii raatdin ham duur the dinraat kaa ab saath hai,aamne saamne,1967,rafi lata,kalyanjianandji,anand bakshi,  ra 	kabhii raatdin ham duur the dinraat kaa ab saath hai la 	vo bhii ittefaaq kii baat thii ye bhii ittefaaq kii baat hai ra 	kabhii raatdin threedots  ra 	terii aankhon men hai kumaar saa terii chaal men hai suruur saa 	ye bahaar kuchh hai pie hue ye samaa nashe men hai chuur saa 2 	kabhii in fizaaon men pyaas thii ab mausamebarasaat hai la 	vo bhii ittefaaq threedots ra 	kabhii raatdin threedots  la 	mujhe tumane kaise badal diyaa hairaan huun main is baat par 2 	meraa dil dhadakataa hai aajakal terii shok nazaron se puuchh kar 2 	merii jaan kabhii mere bas men thii ab zindagii tere haath hai ra 	vo bhii ittefaaq threedots 
bahot diyaa dene waale ne tujhako,soorat aur seerat,1962,mukesh,roshan,shailendra, bahot diyaa dene waale ne tujhako 2 aanchal hii na samaaye to kyaa kiije biit gaye jaise ye din rainaa baakii bhii kat jaaye duaa kiije  jo bhii dede maalik tuu kar le qubuul 2 kabhiikabhii kaanton men bhii khilate hain phuul wahaan der bhale hai andher nahiin ghabaraa ke yuun gilaa mat kiije  bahot diyaa dene waale ne tujhako aanchal hii na samaaye to kyaa kiije  denge duhkh kab tak bharam ke ye chor 2 are dhalegii ye raat pyaare phir hogii bhor kab roke rukii hai samay kii nadiyaa ghabaraa ke yuun gilaa mat kiije  bahot diyaa dene waale ne tujhako aanchal hii na samaaye to kyaa kiije biit gaye jaise ye din rainaa baakii bhii kat jaaye duaa kiije
aao baadal chain se roen,awara ladki,1967,talat mahmood,dhani ram,rajni kant, baadal aao baadal aao aao baadal aao  aao baadal chain se roen 2 jalatii dhuup 2 jalatii dhuup men main huun akelaa aao baadal chain se roen 2 kush rahen 2 kush rahen ye duniyaa waale 2 katm huaa meraa melaa 2 main huun aaj akelaa aao baadal chain se roen 2  aramaan the dil men mere kitane chandaa ke haae chandaa ke saathii taare jitane haae chandaa ke saathii taare jitane duuba dil aramaan bhii duube 2 tuufaan kaa dekhaa relaa main huun aaj akelaa aao baadal chain se roen 2  din the chaar jo biit gae mere 2 honge dukh ke ab dhere 2 dar nahiin par hanse bhii kaise 2 gam se ab tak khelaa aao baadal chain se roen 2
dulhan se tumhaaraa milan hogaa o man thodii dhiir,anokhi raat,1968,mukesh,roshan,indivar,  dulhan se tumhaaraa milan hogaa o man thodii dhiir dharo baanhon men chaandii kaa badan hogaa o man thodii dhiir dharo  chaand parii hai chanchal hai vo terii hai chitachor mukhade ko hii takatetakate ho jaaegii bhor gore tan kaa tumhen darashan hogaa o man thodii dhiir dharo baanhon men chaandii threedots  vo hai merii padminiyaa aur tuu baankaa raajapuut gaz bhar kii chhaatii rakhataa hai dil bhii rakh majabuut nayanonnayanon men ran hogaa o man thodii dhiir dharo dulhan se tumhaaraa threedots 
dilabardilabar kahatekahate huaa diivaanaa,haseena maan jayegi,1968,rafi lata,kalyanjianandji,qamar jalalabadi,  ra 	dilabardilabar kahatekahate huaa diivaanaa 	aankh men merii jhaank ke dekho jaanejaanaan 	kaun tumhaaraa apanaa hai aur kaun begaanaa 	o merii jaan zaraa pahachaan 2 aa 	dilabardilabar sunatesunate huii diivaanii 	haay re kis manzil pe aake rukii kahaanii 	bol mere dil kisase hai ab priit nibhaanii 	phansii hai jaan 2  ra 	ab husn ishq kaa sangam ho jaane de 	aagosh men apane jaanam kho jaane de 	ye mel hai dil se dil kaa koii khel nahiin 	do dil naa agar mil jaaen vo mel nahiin aa 	o mar gaii mar gaii ab kyaa karuun main 	haay re mohabbat kyaa karuun main 	tujhase miluun yaa isase miluun main 	ho phansii hai jaan threedots  ra 	hai zulf terii aavaaraa haay kyaa kahanaa 	mujhe luut liyaa diladaar haay kyaa kahanaa 	jo pyaar kare ye usakaa andaaz nahiin 	paravaane ke jalane men aavaaz nahiin aa 	ho kaisii mushqil aan padii hai 	doraahe pe priit khadii hai 	kis jaalim se aankh ladii hai 	ho phansii hai jaan threedots  ra 	terii aankh hai yaa zaalim paimaane hain 	terii ek baat men laakhon afasaane hain 	tuu dekh gaur se mujhako teraa apanaa huun 	har raat ko tuu jo dekhe vo sapanaa huun aa 	ek hai dil aur do diivaane 	ek shamaa aur do paravaane 	kyaa hogaa ye koii na jaane	 	ho phansii hai jaan threedots ra 	dilabardilabar threedots 
karake jisakaa intazaar meraa dil gayaa haar,hamrahi,1963,rafi lata,shankarjaikishan,shailendra,  la 	karake jisakaa intazaar meraa dil gayaa haar 	vahii sapanon kii shaam dekho laaii meraa pyaar ra 	mujhase ruuthii thiin bekaar tum merii jaanebahaar 2 	puuchho apane hii dil se kyaa jhuuthaa thaa meraa pyaar  la 	sainyaa meraa thaa qusuur jo main tumase thii duur ra 	ho thaa yaqiin merii priit rang laaegii zaruur la 	donon bahiyaan pasaar thakii main jisako pukaar 	vahii sapanon kii shaam threedots ra 	mujhase ruuthii thii threedots  	tumane mujhako samajhaa gair kiyaa mujhase thaa bair la 	sainyaa maine dinrain maangii bindiyaa kii kair 2 ra 	jinape sabkuchh haar mitane ko thaa main taiyaar 2 la 	vahii sapanon kii shaam threedots ra 	mujhase ruuthii thii threedots  la 	ho meraa tan meraa man ab teraa re sajan ra 	ho har dam gaae tere giit merii har dhadakan la 	jisamen main sausau baar kar duun kud ko nisaar 	vahii sapanon kii shaam threedots ra 	mujhase ruuthii thii threedots 
suno sajanaa papiihe ne kahaa sabase,aye din bahaar ke,1966,lata,laxmikantpyarelal,anand bakshi,  aa suno sajanaa papiihe ne suno sajanaa papiihe ne kahaa sabase pukaar ke sambhal jaao chaman waalon sambhal jaao chaman waalon ke aaye din bahaar ke suno sajanaa 2  phuulon kii daaliyaan bhii yahii giit gaa rahii hain ghadiyaan piyaa milan kii nazadiik aa rahii hain nazadiik aa rahii hain hawaaon ne jo chhede hain hawaaon ne jo chhede hain fasaane hain wo pyaar ke sambhal jaao chaman waalon ke aaye din bahaar ke suno sajanaa 2  dekho na aise dekho marazii hai kyaa tumhaarii bechain kar na denaa tumako qasam hamaarii tumako qasam hamaarii hamiin dushaman na ban jaayen hamiin dushaman na ban jaayen kahiin apane qaraar ke sambhal jaao chaman waalon ke aaye din bahaar ke suno sajanaa 2  baagon men pad gaye hain saawan ke mast jhuule aisaa samaan jo dekhaa raahii bhii raah bhuule raahii bhii raah bhuule ke jii chaahaa yahiin rakh den ke jii chaahaa yahiin rakh den umar saarii guzaar ke sambhal jaao chaman waalon ke aaye din bahaar ke suno sajanaa 2 
ek nazar kisii ne dekhaa aur dil huaa diivaanaa,rungoli,1962,lata kishore,shankarjaikishan,shailendra, kishor ek nazar kisii ne dekhaa aur dil huaa diivaanaa hai baat bas itaniisii aur ban gayaa afasaanaa lataa ik nazar kisii ne dekhaa aur dil huaa diivaanaa hai baat bas itaniisii aur ban gayaa afasaanaa  kishor choriichorii bagiyaa men aaii jo bahaar kaliyon kii ankhiyon se chhalakaa kumaar    2 chhupchhup kisii se nazar huii chaar koii dil jiit gayaa koii gayaa haar man mere jhuum taaron ko chuum aayaa teraa zamaanaa lataa ik nazar kisii ne dekhaa aur dil huaa diivaanaa hai baat bas itaniisii aur ban gayaa afasaanaa  lataa baaje moraa bichhuaa thumak chaluun chaal dhakdhak dil meraa detaa jaae taal  2 ude hai chunar jaise shaayar kaa kayaal jaane kaise jaaduu leke aayaa hai ye saal aankhen churaauun chhupchhupake gaauun main ek nayaa taraanaa kishor ek nazar kisiine dekhaa aur dil huaa diivaanaa hai baat bas itaniisii aur ban gayaa afasaanaa  lataa naiinaii duniyaa hai main huun anajaan abhiiabhii kisii se huii hai pahachaan 2 kishor sochsoch haar gayaa main huun hairaan tumhen kis naam se pukaaruun mehamaan sapanaa kahuun ki apanaa kahuun ki rangiin ik fasaanaa lataa ik nazar kisii ne dekhaa aur dil huaa diivaanaa hai baat bas itaniisii aur ban gayaa afasaanaa kishor ek nazar kisiin e dekhaa aur dil huaa diivaanaa hai baat bas itaniisii aur ban gayaa afasaanaa
