Title,Film,Year,Singer,Composer,Lyricist,Lyrics
haalchaal thiikthaak hai sab kuchh thiikthaak hai,mere apne,1971,kishore mukesh,salil choudhary,gulzar, haalchaal thiikthaak hai sab kuchh thiikthaak hai lagataa hai vo bhii enven kiyaa kaam nahiin hai varanaa yahaan aapakii duaa se sab thiikthaak hai haalchaal thiikthaak hai   aabohavaavaavaavaavaavaa aabohavaa desh kii bahut saaf hai qaayadaa hai qaanuun hai insaaf hai allaah miyaan jaane koii jiye yaa mare aadamii ko khuunvuun sab maaf hai aur kyaa kahuun chhotiimotii chorii rishvatkhorii  detii hain apanaa guzaaraa yahaan  aapakii duaa se baaqii thiikthaak hai  baazaaron ke bhaav baazaaron ke bhaav haan baazaaron ke bhaav mere taauu se bade makaanon pe pagadiivaale sasur khade buddhii bhuukh maratii nahiin zindaa hai abhii koii in buzurgon se kaise lade aur kyaa kahuun roz koii miiting roz koii bhaashhan bhaashhan pe raashan nahiin hai yahaan aapakii duaa se baaqii thiikthaak hai  golmol rotii kaa pahiyaa chalaa  2 piichhepiichhe chaandii kaa rupaiyaa chalaa  rotii ko bechaarii ko chiil le gayii o terii chaandii leke munh kaalaa kauvaa chalaa aur kyaa kahuun maut kaa tamaashaa chalaa hai betahaashaa  jiine kii furasat nahiin hai yahaan  aapakii duaa se baaqii thiikthaak hai very good  haalchaal thiikthaak hai 
o saathii re tere binaa bhii kyaa jiinaa,muqaddar ka sikandar,1978,lata kishore,kalyanjianandji,anjaan, o saathii re tere binaa bhii kyaa jiinaa  phuulon men kaliyon men sapanon kii galiyon men  tere binaa kuchh kahiin na  tere binaa bhii kyaa jiinaa   2  o saathii re tere binaa bhii kyaa jiinaa tere binaa bhii kyaa jiinaa  jaane kaise anajaane hii aan basaa koii pyaase man men apanaa sab kuchh kho baithe hain paagal man ke paagalapan men dil ke afasaanethreedots dil ke afasaane main jaanuun tuu jaane aur ye jaane koii na tere binaa bhii kyaa jiinaa o saathii rethreedots  har dhadakan men pyaas hai terii saanson men terii khushabuu hai is dharatii se us ambar tak merii nazar men tuu hii tuu hai pyaar ye tuute na threedots pyaar ye tuute na tuu mujhase ruuthe na saath ye chhuute kabhii na tere binaa bhii kyaa jiinaa o saathii re threedots  tujh bin jogan merii raaten tujh bin mere din banjaaran meraa jiivan jalatii buunden bujhebujhe mere sapane saare tere binaa merii threedots tere binaa merii mere binaa terii ye zindagii zindagii na tere binaa bhii kyaa jiinaa o saathii rethreedots
chham chham baaje re paayaliyaa,jaane anjane,1971,manna de,shankarjaikishan,s h bihari,  chhamchham baaje re paayaliyaa raah chalat lachake panihaarii chhalake gagariyaa chham chham baaje re paayaliyaa threedots  gore badan par bhiigii saarii aur lage sundar ye naarii motii banbana tapake paanii bhiigata jaaye dagariyaa chham chham baaje re paayaliyaa threedots  chandramukhii jab lat bikharaaye jag saaraa ye dhokhaa khaaye koii kahe lo saavan aayaa aayii kaarii badariyaa chham chham baaje re paayaliyaa threedots  mukhade par aanchal malamal kaa yaa koii khilataa phuul kamal kaa aayii na jaane kaun nagar se jaaye kaun nagariyaa chham chham baaje re paayaliyaa threedots 
khilate hain gul yahaan khilake bikharane ko,sharmilee,1971,kishore,s d burman,neeraj, khilate hain gul yahaan khilake bikharane ko milate hain dil yahaan milake bichhadane ko khilate hain gul yahaan threedots  kal rahe naa rahe mausam ye pyaar kaa  kal ruke na ruke dolaa bahaar kaa   2 chaar pal mile jo aaj pyaar men guzaar de khilate hain gul yahaan threedots  jhiilon ke honthon par meghon kaa raag hai phuulon ke siine men thandii thandii aag hai dil ke aaine men tuu ye samaa utaar de khilate hain gul yahaan threedots  pyaasaa hai dil sanam pyaasii ye raat hai honthon me dabii dabii koii miithii baat hai in lamhon pe aaj tuu har khushii nisaar de khilate hain gul yahaan threedots
o soniye  kitanaa pyaaraa vaadaa hai in matavaalii,caaravaan,1971,rafi lata,r d burman,majrooh,  ra 	o soniye maar sutiyaa 	 kitanaa pyaaraa vaadaa  2 hai in matavaalii aankhon kaa 	is mastii men suujhe naa kyaa kar daaluun haal mohe sambhaal 	o saathiyaa o beliyaa  la 	kitanaa pyaaraa vaadaa threedots  	ho ujaalaa yaa andheraa kahiin naa chhuute haath teraa 	koii meraa naa tere bin piyaa nibhaanaa saath meraa ra 	are koraakoraa goraagoraa ye ang toraa 	haay paagal mohe banaa diyaa 	kitanaa pyaaraa vaadaa threedots  	barason maine man jalaayaa milii palakon kii tab ye chhaayaa 	kaante mere tan men tuute gale se tuune jab lagaayaa la 	o sainyaa pyaare chalataa jaa re bainyaa daare 	haay garavaa tohe lagaa liyaa 	kitanaa pyaaraa vaadaa threedots  	roz uthaa ke ye nayanavaa chhuaa karuungii toraa manavaa 	jaise pahalii baar chaahaa sadaa chaahuungii main sajanavaa ra 	haay tere nainaa mere nainaa phir kyaa kahanaa 	haay kyaakyaa na maine paa liyaa 	kitanaa pyaaraa vaadaa threedots  la 	o saathiyaa o beliyaa 
khushii do ghadii kii mile naa mile,door ka raahi,1971,kishore,kishore,a irshad, 	khushi do ghadi ki mile na mile 	shama arazu ki jale na jale 	khushi do ghadi ki threedots 	 	rahaguzar men kai manzilen bhi milen 2 	dekh kar ek pal dam liya phir chale 	khushi do ghadi ki threedots 	 	har kadam par nae marhale the khade 2 	ham chale dil chala dil chala ham chale 	khushi do ghadi ki threedots 	
tere naam kaa diiwaanaa tere ghar ko dhuundhataa hai,sooraj aur chandaa,1973,rafi,laxmikantpyarelal,anand bakshi, tere naam kaa diiwaanaa tere ghar ko dhuundhataa hai jis nazar pe dil fidaa hai us nazar ko dhuundhataa hai tere naam kaa diiwaanaa threedots  aawaaz dil kii pahachaan le main kaun huun tuu ye jaan le ek raat kaa sitaaraa ek sahar ko dhuundhataa hai tere naam kaa diiwaanaa threedots  jaanewafaa o jaanejigar ye bhi nahiin tujhako hai kabar is safar men ye musaafir hamsafar ko dhuundhataa hai tere naam kaa diiwaanaa threedots
ai are chupake se dil dede naii te,maryaadaa,1971,kishore lata,kalyanjianandji,anand bakshi,  ki 	ai la 	are ki 	chupake se dil dede la 	naii te ki 	naii te shor mach jaaegaa la 	oe main ho gaii badanaam yah na soch tuu bach jaaegaa  ki 	jaise raat akelii men la 	kyaa ki 	milate hain chaandchakorii 	chhupchhup ke mil jaanaa la 	kahaan ki 	sapanon men aake o gorii la 	dekh o dilabarajaanii ki 	bol la 	priit terii diivaanii ki 	vah to hai la 	chhod ye premkahaanii 	naii te shor mach jaaegaa threedots  ki 	chaahe jo bhii ho jaae la 	kyaa ki 	mujhe pyaar nahiin karanaa hai la 	na na ki 	mar jaanaa hai chup rah ke la 	taubaataubaa ki 	ikaraar nahiin karanaa hai la 	maan le meraa kahanaa 	dekh milaa le nayanaa 	naii te shor mach jaaegaa threedots 
chan chan chan morii baaje paayaliya,pehli nazar pakistan,1977,noorjehan,master inayat husein,qateel shifai, hoa hoa hoa ore saanvariyaa chan chan chan morii baaje paayaliya 2 ho chan chan chan morii baaje paayaliya dekh ke tujhako huii baanvariyaa dhadakan ke sang aae saanvariyaa chan chan chan morii baaje paayaliya ho chan chan chan morii baaje paayaliya  chodaa mainne saare jag ko tuu mere man bhaayaa main naachuun meraa manavaa naache naache meraa saayaa priit ke giit 2 sunaane ko main aa gaii saajan terii nagariyaa chan chan chan morii baaje paayaliya ho chan chan chan morii baaje paayaliya  kar gae kaisaa jaaduu mujh par tere tiikhe nainaa o jaaduugar tere liye meraa man tadape din rainaa ghaayal kar gaii 2 pagale man ko saajan terii pahalii najariyaa chan chan chan morii baaje paayaliya 2 ho chan chan chan morii baaje paayaliya 2
savere kaa suuraj tumhaare liye hai,ek bar muskuraa do,1972,kishore,o p nayyar,indeevar, savere ka suuraj tumhare liye hai ye bujhate diye ko na tum yaad karanaa  hue ek biitii hui baat ham to  koi aansuu ham par na barabaad karanaa   tumhare liye ham tumhare diye ham  lagan ki agan men abhii tak jale hain  hamaarii kamii tum ko mahasuus kyon ho  tumhaarii subah ham tumhen de chale hain  jo har dam tumhari khushi chaahate hain  udaas hoke unako na naashaad karanaa  savere threedots  sabhii vaqt ke aage jhukate rahe hain  kisi ke liye vaqt rukataa nahiin hai chiraag apanii dharatii kaa bujhataa hai jab bhii sitaare to ambar ke hote nahiin hain  koi naav tuufaan men duube to kyaa hai kinaare to saagar ke hote nahiin hain kinaare to saagar ke hote nahiin hain hain ham dolatii naav duube to kyaa hai kinaare ho tum tum na fariyaad karanaa savere kaa suuraj threedots  chaman se jo ek phul bichhadaa to kyaa hai naye gul se gulashan ko aabaad karanaa  savere threedots
gangaa teraa paanii amrit,gangaa teraa paani amrit,1971,rafi lata,ravi,sahir,  gangaa teraa paanii amrit jharjhar bahataa jaae yugyug se is desh kii dharatii tujhase jiivan paae gangaa teraa paanii threedots  duur himaalay se tuu aaii giit suhaane gaatii bastiibastii parvatparvat sukhsandesh sunaatii terii chaandii jaisii dhaaraa miilon tak laharaae gangaa teraa paanii threedots  kitane suuraj ubhareduube gangaa tere dvaare yugonyugon kii kathaa sunaaen tere bahate dhaare tujhako chhod ke bhaarat kaa itihaas likhaa na jaae gangaa teraa paanii threedots  is dharatii kaa dukhsukh tuune apane biich samoyaa jabjab desh gulaam huaa hai teraa paanii royaa jabjab ham aazaad hue hain tere tat muskaae gangaa teraa paanii threedots  khetonkheton tujhase jaagii dharatii par hariyaalii fasalen teraa raag alaapen jhuume baaliibaalii teraa paanii pii kar mittii sone men dhal jaae gangaa teraa paanii threedots  tere daan kii daulat uunche khalihaanon men dhalatii kushiyon ke mele lagate mehanat kii daalii phalatii lahaklahak kar dhuum machaate terii god men jaae gangaa teraa paanii threedots 
maine kuchh khoyaa hai  tere pyaar men,mere sajnaa,1975,kishor,laxmikantpyarelal,majrooh,  maine kuchh khoyaa hai maine kuchh paayaa hai tere pyaar men 2 mere kuchh vaade hain mere kuchh aramaan hain mere kuchh sapane hain maine kuchh khoyaa threedots   kafaa hone kaa ye koii daur nahiin tere sivaa mere koii aur nahiin  2 duniyaa kii aankhon se bachenge ham kahaan aur qariib aur qariib aa jaanejahaan main tere piichhe huun koii mere piichhe hai dushman itane hain maine kuchh khoyaa threedots   terii bholii adaa pe bechain huun main abhii tujhe pataa nahiin kaun huun main  2 man meraa paapii hai bachaa mujhe sanam hanso nahiin jo main kahuun sach hai sanam are kyaa jaane tuu nahiin pahachaane tuu mujhe gam kitane hain maine kuchh khoyaa threedots 
dolii chadhate hii hiir ne bain kiye,heer ranjha,1970,lata chorus,madan mohan,kaifi azmi,  dolii chadhate hii hiir ne bain kiye o mujhe le chale baabul le chale ve mujhe rok le baabul rok le tuu dolii bairii kahaar lai chale re  do chaar ghadii bhii na chain paayaa duhkh dard musiibaten lai chale ve meraa kahaa sunaa sab maaf karanaa kuchh roz tere ghar rah chale ve  tujhe raanjhanaa rab ke havaale kiyaa ham des men zaalimaa ke chale ve rahii pyaar kii jholii dekh khaalii koii chiiz bhii saath na le chale ve  mere baad kabar terii kaun legaa tere bhaag men hai tanhaaiyaan ve mujhe aur ummiid thii aur huaa kii rab ne beparavaainyaa ve o kii rab ne beparavaainyaa ve 
kajaraa lagaa ke gajaraa sajaa ke bijurii giraa ke,apnaa desh,1972,kishore lata,r d burman,anand bakshi,  ki 	kajaraa lagaa ke gajaraa sajaa ke bijurii giraa ke jaiyo naa la 	nain milaa ke chain churaa ke nindiyaa udaa ke jaiyo naa  ki 	mukhadaa na dekho darpan men jhaanko zaraa mere man men 	aise jiyaa pe chhaaii ho jaise ghataaen saavan men 	raat aur din tumhare bin man men aur kaun hai 	ab zid chhodo na aageaage daudo dil naa meraa todo 	ghunghataa giraa ke mukhadaa chhipaa ke bijurii giraa ke jaiyo naa la 	nain milaa ke threedots  	chhodo merii 	ho o zulmii 	chhodo merii kalaaii ko sun lo merii duhaaii ko 	kyon chhedate ho raste men ladakii kisii paraaii ko 	meraa naam ho badanaam jo koii dekh le 	chalo hato jaao jiyaa na dhadakaao dekho baaj aao 	apanaa banaa ke sapanaa dikhaa ke nindiyaa udaa ke jaiyo naa ki 	kajaraa lagaa ke threedots 
ek pyaar kaa nagamaa hai maujon kii ravaanii hai,shor,1972,mukesh lata,laxmikantpyarelal,majrooh, ek pyaar kaa nagamaa hai maujon kii ravaanii hai	 zindagii aur kuchh bhii nahiin terii merii kahaanii hai  2  kuchh paakar khonaa hai kuchh khokar paanaa hai jiivan kaa matalab to aanaa aur jaanaa hai do pal ke jiivan se ek umr churaanii hai zindagii aurthreedots  tuu dhaar hai nadiyaa kii main teraa kinaaraa huun tuu meraa sahaaraa hai main teraa sahaaraa huun aankhon men samandar hai aashaaon kaa paanii hai zindagii aurthreedots  tuufaan to aanaa hai aakar chale jaanaa hai baadal hai ye kuchh pal kaa chhaakar dhal jaanaa hai parachhaainyaan rah jaatiin rah jaatii nishaanii hai zindagii aurthreedots  jo dil ko tasallii de vo saaz uthaa laao dam ghutane se pahale hii aavaaz uthaa laao khushiyon kii tamannaa hai ashkon kii ravaanii hai zindagii aurthreedots
aap saa koii hasiin dilarubaaodilanashiin,chaandi sonaa,1977,kishore asha,r d burman,majrooh,      aap saa koii hasiin dilarubaaodilanashiin aap se pahale kahiin hamane dekhaa hii nahiin merii bhii zindagii kaante se phuul ho dil jo gariib kaa tumako qubuul ho  aap saa koii hasiin dilarubaaodilanashiin aap se pahale kahiin hamane dekhaa hii nahiin aap saa koii hasiin  in hasiin aankhon se dil kaa payaam lo ek diiwaane kaa pahalaa salaam lo dil duaaen degaa girate ko thaam lo in hasiin aankhon se dil kaa payaam lo ek diiwaane kaa pahalaa salaam lo dil duaaen degaa girate ko thaam lo qariibeaashanaa itane qariib ho lagataa mujhako ki tum mere habiib ho  aap saa koii hasiin dilarubaaodilanashiin aap se pahale kahiin hamane dekhaa hii nahiin aap saa koii hasiin  malakaaedil jaanaan meraa naam aaj hai husn kii suurat hai gulon kaa mizaaj hai aap ke sar bhii ulafat kaa taaj hai malakaaedil jaanaan meraa naam aaj hai husn kii suurat hai gulon kaa mizaaj hai aap ke sar bhii ulafat kaa taaj hai mittii ko aapane pahunchaa diyaa kahaan jaise ude koii taaron ke darmiyaan  aap saa koii hasiin dilarubaaodilanashiin aap se pahale kahiin hamane dekhaa hii nahiin aap saa koii hasiin 
ho nadiyaa kinaare nain hamaare tohe nihaaren,jhoom uthaa aakaash,1973,mukesh hemlata,kranti kiran,siraaz aagaazi,  mu 	ho nadiyaa kinaare nain hamaare tohe nihaaren he 	haay re daiyaa uii morii maiyaa paanv men chubh gayaa kaantaa 	kaise chaluun man men jaluun main koii mujhe le jaataa mu 	ho nadiyaa kinaare threedots  he 	haay re haay kaisaa julam hai 	nadiyaa ke paar moraa balam hai 	baarbaar bole ye morii paayaliyaa o mere sajanaa aa aajaa mu 	ho das rahe hain hamako sab nazaare 2 	ho nadiyaa kinaare threedots  	aajaa pukaaruun main tohe sajanii 	man ko jalaae birahaa kii aganii 	aaj tujhe hai priit nibhaanii 	biit na jaae rut yah suhaanii 	ho aa tadap rahe hain bin tihaare 2 	ho nadiyaa kinaare threedots 
ye javaanii hai diivaanii,jawani diwani,1972,kishore,r d burman,anand bakshi, ye javaanii hai diivaanii hat merii raanii ruk jaa o raanii dekh zaraa piichhe mudake chalii kahaan aise ud ke gili gili akkhaa gili gili akkhaa bili bili bili   threedots  baaten mulaaqaaten karane kii shaam hai aise men ruuthanaa diivanon kaa kaam hai he ye javaanii hai diivaanii   threedots  khilake dil milate khil jaataa banake phuul par tujhako na bhuuli chhotii sii merii bhuul he ye javaanii hai diivaanii   threedots  ruuthii chalii jhuuthii hat chhuutii dostii shiqavaa hai honthon pe aankhon men pyaar bhii he ye javaanii hai diivaanii   threedots 
kaise unako paauun aali,an unforgettable treat nonfilm,1971,asha,jaidev,mahadevi verma,  kaise unako paauun aali kaise unako paauun  ve aansuu banakar mere is kaaran dhuldhul jaate in palakon ke bandhan men main baandhbaandh pachhataauun  ve taarak baalaaon kii apalak chitawan ban jaate jis men unakii chhaayaa bhii main chhuu na sakuun akulaauun 
i am in love  koii hai aashiq koii mahabuub hai,aashiq hoon bahaaron ka,1977,kishore lata,laxmikantpyarelal,anand bakshi,   koii hai aashiq koii mahabuub hai yah duniyaa kuub hai 2  kahiin pe romiyojuuliyat kahiin raanjhaa kahiin hiir kahiin shiiriifarahaad ye naam sabako hai yaad sabake bahaane dil se manasuub hain yah duniyaa kuub hai threedots  kitane hain mausam lekin yah rut hai ek suhaanii barason kii zindagaanii men do din kii hai javaanii aur ye javaanii dil se manasuub hai yah duniyaa kuub hai threedots 
thodaa ruk jaayegii to teraa kyaa jaayegaa,patanga,1970,rafi,shankarjaikishan,indeevar, thodaa ruk jaayegii to teraa kyaa jaayegaa nain bhar ke dekh lenge chain aa jaayegaa o kaaminii o kaaminii thoda ruk jaayegii   threedots  dhiilaa dhiilaa kurtaa hai pajaamaa tang tang hai apanii adaa hai terii apanaa hii rang hai thoda ruk jaayegii   threedots  diijiye to ek maukaa apane paas aane kaa naam nahiin lenge aap aur kahiin jaane kaa thoda ruk jaayegii   threedots  gesuon men raat khoyii dil bhii meraa kho gayaa koii teraa ho na ho dil meraa teraa ho gayaa thoda ruk jaayegii   threedots
kar le dil kii baat aaj mauqaa hai,pehchan,1970,mukesh lata,shankarjaikishan,verma malik,  mu 	 kar le dil kii baat  2  aaj mauqaa hai  2 la 	 chal duniyaa ke saath  2  aaj mauqaa hai  2  	pyaar teraa dhadakan men rakh luun miithaa dard banaa ke 	apane ghuunghat kii badalii men le jaauun tujhe chhupaa ke mu 	apane maathe pe likh luun tujhako taqadiir banaa ke 	terii duniyaa men kho jaauun apanaa aap bhulaa ke 	 naachuun tere saath  2  aaj mauqaa hai  2 la 	 chal duniyaa ke threedots  mu 	pataliipatalii qamar ye terii lachak gaii bal khaa ke 	lut gayaa ik paradesii gorii terii galii men aa ke la 	jitane bhii aramaan hain mere sab ke giit banaa de 	sab rang phiike pad jaaen tuu aisaa rang jamaa de 	are  kar de sabako maat  2  aaj mauqaa hai  2 mu 	kar le dil kii threedots  	jhukjhuk lambe ho gae terii palakon ke ye saae 	maang ye terii zulfon kii kuchh kahane se sharamaae la 	apane munh se kaise kah duun tujhako hii man chaahe 	mere dil kii baat sharam se honthon pe ruk jaae 	are  sab kuchh tere haath  2  aaj mauqaa hai  2 mu 	kar le dil kii threedots la 	chal duniyaa ke threedots 
le to aaye ho hamen sapanon kii gaanv men,dulhan wahi jo piya man bhaye,1977,hemlata,ravindra jain,ravindra jain,  le to aaye ho hamen sapanon kii gaanv men pyaar kii chhaanv men bithaaye rakhanaa sajanaa o sajanaa threedots  tumane chhuaa to taar baj uthe man ke tum jaisaa chaaho rahe vaise hii ban ke tum se shuruu tumhiin pe kahaanii khatm kare duujaa na aaye koii naino ke gaanv men le to aaye ho hamen threedots  chhotaa saa ghar ho apanaa pyaaraa saa jag ho koii kisii se pal bhar na alag ho isake sivaa ab duujii koii chaah nahiin hansate rahe ham donon phuulon ke gaanv men le to aaye ho hamen threedots 
chup ho aaj kaho kyaa hai baat,36 ghante,1974,kishore,sapan chakraborty,sahir, chup ho aaj kaho kyaa hai baat zaraa bolo naa dhal na jaaye kahiin dhalatii raat zaraa bolo naa 2 na to jaagatii na to soii sii badii duur ho kahiin khoii sii zaraa bolo naa chup ho aaj kaho kyaa hai baat zaraa bolo naa bolo naa dhal na jaaye kahiin dhalatii raat zaraa bolo naa  yuun to saath ho sabake par judaa judaa sii ho is hasiin mahafil se kuchh kafaa kafaa sii ho saans kii kushabuu aankh kaa jaaduu is mahafil men gholo naa chup ho aaj kaho kyaa hai baat zaraa bolo naa bolo bolo dhal na jaaye kahiin dhalatii raat zaraa bolo naa  in hasiin aankhon men berukii nahiin sajatii phuul jaise honthon pe kaamoshii nahiin sajatii naaz ye kyaa hai raaz ye kyaa hai chup na raho dil kholo naa chup ho aaj kaho kyaa hai baat zaraa bolo naa dhal na jaaye kahiin dhalatii raat zaraa bolo naa  na to jaagatii na to soii sii badii duur ho kahiin khoii sii zaraa bolo naa  chup ho aaj kaho kyaa hai baat zaraa bolo naa bolo naa dhal na jaaye kahiin dhalatii raat zaraa bolo naa
