Title,Film,Year,Singer,Composer,Lyricist,Lyrics
aajaa mere qariib ke soii huii hai raat,nonfilm,-1,rafi,rajeshwarpal,naqsh lyallpuri, aajaa mere qariib ke soii huii hai raat2 rangiiniiebahaar me khoii huii hai raat aajaa mere qariib ke soii huii hai raat  tuu jaaneqaayanaat hai tuu jaanezindagii apanaa banaa ke mujhase na kar itanii berukii tere liye nahiin meraa aagosh ajanabii aajaa mere qariib threedots  dil leke is tarah se na dil kaa qaraar le ye aansuu ponchh daal ye zulfen sanwaar le thodii sii raat hai ise hans kar guzaar le aaja mere qariib threedots
chandaa des piyaa ke jaa,bhartruhari,-1,ameerbai,khemchand prakash,pt indra chandra,  chandaa des piyaa ke jaa saajan hamare bhuule hamako unhen manaa kar laa des piyaa ke jaa chandaa des piyaa ke jaa   threedots  sundar manahar ritu hai duhaaii madhuban men kyon birahaa banaaii itanii sunaakar aa des piyaa ke jaa   threedots  saanjh bhaye main diip ban jalatii raat raat bhar  dhalatii jaake yaad dilaa chandaa jaake yaad dilaa chandaa des piyaa ke jaa   threedots 
vo shaam kuchh ajiib thii,khamoshi,-1,kishore,hemant,gulzar, vo shaam kuchh ajiib thii ye shaam bhii ajiib hai vo kal bhii paas paas thii vo aaj bhii kariib hai  jhukii huii nigaah men kahiin meraa kayaal thaa dabii dabii hansiin men ik hasiin saa savaal thaa main sochataa thaa meraa naam gunagunaa rahii hai vo na jaane kyuun lagaa mujhe ke muskuraa rahii hai vo vo shaam kuchh ajiib thii threedots  meraa kayaal hain abhii jhukii huii nigaah men khulii huii hansii bhii hai dabii huii sii chaah men main jaanataa huun meraa naam gunagunaa rahii hai vo yahii kayaal hai mujhe ke saath aa rahii hai vo  vo shaam kuchh ajiib thii ye shaam bhii ajiib hai vo kal bhii paas paas thii vo aaj bhii kariib hai
dardogam kaa na rahaa naam tere aane se, nonfilm,-1,ghulam ali,,,     dardogam kaa na rahaa naam tere aane se dil ko kyaa aa gayaa aaraam tere aane se  shukr sad shukr ke labarez huaa ai saaqii mayeisharat se meraa jaam tere aane se  sahareiid kazil jisase ho ai maahelakaan vasl kii bhulii hai ye shaam tere aane se 
saaqii kii har nigaah pe bal khaa ke pii gayaa,nonfilm,-1,rafi,taj ahmed khan,jigar moradabadi, saaqii kii har nigaah pe bal khaa ke pii gayaa laharon se khelataa huaa laharaa ke pii gayaa  zaahid ye merii shokiierindaa na dekhanaa rahamat ko baaton baaton men bahalaa ke pii gayaa  ai rahamatetamaam merii har kataa muaaf main intihaaneshauq men ghabaraa ke pii gayaa  kal mastiieajal mujhe jab yaad aa gaii duniyaaeaitabaar ko thukaraa ke pii gayaa
aankhon aankhon men har ik raat guzar jaatii hai,nonfilm,-1,talat mahmood,khayyam,faiyyaz hashmi, aankhon aankhon men har ik raat guzar jaatii hai yuun terii yaad merii niind udaa jaatii hai  main to har waqt tujhe yaad kiyaa karataa huun tujhako bhuule se kabhii yaad merii aatii hai  tera har zulmositam mujhako gawaaraa hai magar terii gaflat se merii jaan pe ban aatii hai  katm hotii hai shabegam ki kahaanii faiyyaaz shammaa bujhatii hai bas ab subah huii jaatii hai 
jalwaa baqadrezarfenazar dekhate rahe, non film,-1,rafi,taj ahmed khan,jigar moradabadi,     jalwaa baqadrezarfenazar dekhate rahe kyaa dekhate ham unako magar dekhate rahe   laakh aaftaab paas se hokar guzar gaye ham baithe intazaaresahar dekhate rahe  hain daurebedilii kii wo majabuuriyaan bhii yaad aankhen thiin sogawaar magar dekhate rahe  aisii bhii kuchh firaaq kii raaten guzar gaiin jaise unhiin ko peshenazar dekhate rahe  
jab chaand meraa nikalaa chhaaiin thiin ghataayen, nonfilm,-1,pankaj mullick,orchestra f casanovas,f hashmi,     jab chaand meraa nikalaa chhaaii thiin niilii ghataayen jab chaand meraa nikalaa us raat ke us raat ke ek sukh se sau raat bhii sharamaayen chhaaii thiin niilii ghataayen jab chaand meraa nikalaa  un aankhon se kahate the un aankhon se kahate the aankhen merii kushii men tum amar ujaalaa ho do din kii zindagii men phir kyuun na tumhen paa ke ham bhaag pe itaraayen chhaaii thiin niilii ghataayen jab chaand meraa nikalaa  aakaash pe jab chhaaye ghanaghor andhiyaare the tab man ke gagan men mere ugate huye taare the  jaaduu saa mujh pe kiyaa thaa jaaduu bharii hawaa ne gam meraa mitaa gaye the un honton ke paimaane ab tak hai wo mastii baakii ham hosh men kyaa aayen  chhaaii thiin niilii ghataayen jab chaand meraa nikalaa chhaaii thiin niilii ghataayen 
vo kushnasiib hain,hill station,-1,hemant,hemant,s h bihari, vo kushnasiib hain jinako yahaan qaraar milaa hamen to dil jo milaa vah bhii beqaraar milaa threedots  milii hain pyaar me dar dar kii thokaren hamako lagaaye rakhate hain siine se har ghadii gam ko jo khatm ho naa kabhii aisaa intazaar milaa hamen to dil jo milaa vah bhii beqaraar milaa threedots  sitam hai gam ke samandar men har kushii duubii hamaare ashq men khud apanii zindagii duubii sahaaraa de koii aisaa naa ek baar milaa hamen to dil jo milaa vah bhii beqaraar milaa threedots
dil chiiz kyaa hai aap merii jaan liijiye,umrao jaan,0,asha,khaiyyam,shahryar, dil chiiz kyaa hai aap merii jaan liijiye bas ek baar meraa kahaa maan liijiye  is anjuman men aapako aanaa hai baar baar diivaarodar ko gaur se pahachaan liijiye  maanaa ke doston ko nahiin dostii kaa naaz  lekin ye kyaa ke gair kaa ahasaan liijiye  kahiye to aasamaan ko zamiin par utaar laaen mushkil nahiin hai kuchh bhii agar thaan liijiye
hamasafar mere hamasafar pankh tum paravaaz ham,poornima,-1,lata mukesh,g s kohli,anjaan,  hamasafar mere hamasafar pankh tum paravaaz ham zindagii kaa saaz ho tum saaz kii aavaaz ham hamasafar mere hamasafar pankh tum paravaaz ham zindagii kaa giit ho tum giit kaa andaaz ham  aankh ne sharamaa ke kah dii dil ke sharamaane kii baat pyaar kii tum intahaa ho pyaar kii aagaaz tum hamasafar mere hamasafar   threedots  jii men ho jab aasamaan ki yaa zamiin kii baat ho khatm hotii hai tumhiin par ab kahiin kii baat ho ho hasiin tum mahajabiin tum aur tumhaaraa naaz ham hamasafar mere hamasafar   threedots 
dil huun huun kare ghabaraae,rudaali,-1,bhupen hazarika  lata,bhupen hazarika,gulzar, dil huun huun kare ghabaraae ghan dham dham kare garajaae ek buund kabhii paanii kii more ankhiyon se barasaae  terii jholii daaruun sab suukhii paat jo aae teraa chhuaa lage merii suukhii daal hariyaae dil huun huun kare ghabaraae  jis tan ko chhuuaa tuune us tan ko chhupaauun jis man ko laage nainaa vo kisako dikhaauun o morii chandramaa terii chaandanii ang jalaae uunchii torii ataarii main ne pankh lie katavaae   dil huun huun kare ghabaraae 
tum paas aaye yuun muskuraaye  kuchh kuchh hotaa hai,kuch kuch hota hai,-1,,,, tum paas aaye yuun muskuraaye tumane na jaane kyaa sapane dikhaaye ab to meraa dil jaage na sotaa hai  kyaa karuun haay kuchh kuchh hotaa hai   threedots  na jaane kaisaa ehasaas hai bujhatii nahiin hai kyaa pyaas hai kyaa nashaa is pyaar kaa mujhape sanam chhaane lagaa koii na jaane kyon chain khotaa hai kyaa karuun haay kuchh kuchh hotaa hai   threedots  kyaa rang laayii merii duaa ye ishq jaane kaise huaa bechainiyon men chain na jaane kyon aane lagaa tanahaaii men dil yaaden sanjotaa hai kyaa karuun haay kuchh kuchh hotaa hai   threedots 
aah ko chaahie ek umr asar hone tak,mirza ghalib,0,suraiyya,ghulam mohammad,mirza ghalib, aah ko chaahie ek umr asar hone tak kaun jiitaa hai tere zulf ke sar hone tak  aashiqii sabr talab aur tamannaa betaab dil kaa kyaa rang karuun khuunejigar hone tak  ham ne maanaa ke tagakul na karoge lekin khaak ho jaaenge ham tum ko khabar hone tak  gamehastii kaa asad kisase ho kuzmargeilaaj shamaa har rang men jalatii hai sahar hone tak 
o mere shaahekhuubaan,love in tokyo,-1,rafi,shankarjaikishan,hasrat, o mere shaahekhuubaan o merii jaanejanaanaa tum mere paas hote ho koii duusaraa nahiin hotaa  kab khayaalon kii dhuup dhalatii hai har qadam pe shamaa sii jalatii hai meraa saayaa jidhar bhii jaataa hai terii tasaviir saath chalatii hai o mere shaahekhuubaanthreedots  tum ho saharaa men tum gulistaan men tum ho zarron men tum bayaanbaan men main ne tum ko kahaan kahaan dekhaa chuup ke rahate ho tum ragejaan men o mere shaahekhuubaanthreedots  merii aankhon kii justajuu tum ho iltajaa tum ho aarazuu tum ho main kisii aur ko to kyaa jaanun merii ulfat kii aabaruu tum ho o mere shaahekhuubaanthreedots 
pyaas wo dil kii bujhaane kabhii aayaa bhii nahiin, nonfilm,-1,ghulam ali,,qateel shifai,     pyaas wo dil kii bujhaane kabhii aayaa bhii nahiin kaisaa baadal hai ki jisakaa koii saayaa bhii nahiin  berukii isase badii aur bhalaa kyaa hogii ek muddat se hamen usane sataayaa bhii nahiin  roz aataa hai daredil pe wo dastak dene aaj tak hamane jise paas bulaayaa bhii nahiin  sun liyaa kaise kudaa jaane zamaane bhar ne wo fasaanaa jo kabhii hamane sunaayaa bhii nahiin  tum to shaayar ho qatiil aur wo ik aam saa shakhs usane chaahaa bhii tujhe aur jataayaa bhii nahiin 
aa guchup gupchup pyaar karen,sazaa,-1,hemant sandhya mukherjee chorus,s d burman,rajinder krishan,  tam tale to tam tale naache hamse kyon tale  tam tale to tam tale  s aa gupchup gupchup pyaar karen h chhupchhup aankhen chaar karen  s o chaand musaafir raat ke h o ho s o chaand musaafir raat ke kyon sune hamaarii baaten h tuu ne to dekhii hogii aisii kitanii hii raaten s chhup jaa re jaa chhup jaa terii minnaten sau sau baar karen    aa gupchup gupchup threedots  h o chhupanaa hai to jaldii chup jaa s jaa jaa jaa jaa jaa h o chhupanaa hai to jaldii chup jaa raat hai thodii baakii s pyaase rah naa jaayen donon main aur meraa saathii    chhup jaa re jaa chhup jaa yuun kab tak ham takaraar karen h terii minnat sau sau baar karen  dono aa gupchup gupchup pyaar karen       chhupchhup aankhen chaar karen 
jab naam teraa pyaar se likhatii hain ungaliyaan jagjit ghazal,nonfilm,-1,chitra singh,jagjit singh,madanpal, jab naam teraa pyaar se likhatii hain ungaliyaan merii taraf zamaane kii uthatii hain ungaliyaan  daaman sanam kaa haath men aayaa thaa ek pal dinraat us hii pal se mahakatii hain ungaliyaan  jis din se duur ho gae us din se hii sanam bas din tumhaare aane kii ginatii hain ungaliyaan  patthar taraashakar na banaa taaj ek nayaa fanakaar kii jahaan men katatii hain ungaliyaan
shikavaa na kar gilaa na kar,zamin,-1,mehdi hasan,,,   shikavaa na kar gilaa na kar ye duniyaa hai pyaare yahaan gam ke maare tadapate rahe shikavaa na kar gilaa na kar  kizaan is gulistaan men aatii rahii hai havaa suukhe patte udaatii rahii hai yahaan phuul khil ke bahaaron se mil ke bichhadate rahe shikavaa na kar gilaa na kar  yahaan tere ashkon kii qiimat nahiin hai raham karanaa duniyaa kii aadat nahiin hai kisii ne na dekha yahaan kuun ke aansuu dhalakate rahe shikavaa na kar gilaa na kar  yahaan kaa hai dastuur kaamosh rahanaa jo guzarii hai dil pe kisii se na kahanaa ye din  ke yahaan log bas ke ujadte rahe shikavaa na kar gilaa na kar  ye duniyaa hai pyaare yahaan gam ke maare tadapate rahe shikavaa na kar gilaa na kar 
kahiin bekhayaal hokar yuun hii chhuu liyaa kisii ne,teen deviyan,-1,rafi,s d burman,majrooh, kahiin bekhayaal hokar yuun hii chhuu liyaa kisii ne  2 kaii khvaab dekh daale yahaan meri bekhudii ne  kahiin bekhayaal hokar   mere dil main kaun hai tu ki hua jahaan andheraa  vahiin sau diye jalaaye tere rukh kii chandani ne  kaii khvaab kaii khvaab dekh daale yahaan meri bekhudii ne  kahiin bekhayaal hokar   kabhi us parii ka hai kuchh kabhi is hasiin kii mahafil  mujhe darabadar phiraayaa mere dil kii saadagii ne  kaii khvaab kaii khvaab dekh daale yahaan meri bekhudii ne  kahiin bekhayaal hokar   hai bhalaa saa naam usakaa main abhii se kya bataauun  kiyaa bekaraar hansakar mujhe ek aadamii ne  kaii khvaab kaii khvaab dekh daale yahaan meri bekhudii ne  kahiin bekhayaal hokar   are mujhape naaz vaalon ye nayaazamandiyaan kyon  hai yahii karam tumhaaraa to mujhe na doge jiine  kaii khvaab kaii khvaab dekh daale yahaan meri bekhudii ne  kahiin bekhayaal hokar 
puujaapraanaayaam puujaa,nonfilm,-1,,,, praanaayaamah      om pranavasya parabrahma rishhih paramaatmaa devataa devii  gaayatrii chhandah praanaayaame viniyogah    om bhurbhuvah svah om tath saviturvarenyam  bhargo devasya dhiimahi dhiyo yo nah prachodayat    om bhuh  om bhuvah  om svah  om mahah  om janah om tapah  om satyam om tath saviturvarenyam bhargo devasya dhiimahi  dhiyo yo nah prachodayat  om aapojyoti rasomritam brahma  bhuurbhuvassuvaromh 
raat andherii dar laage,durgesh nandini,-1,asha chorus,hemant,rajinder krishan,  raat andherii dar laage akelii mohe chhod na jaanaa jii dekho jii dekho more sainyyaa yah dil meraa tod na jaanaa jii  leke na jaanaa mere dil kaa qaraar tuu hai merii bahaar  meraa kahataa hai pyaar main ne kiyaa hai dil tere havaale mohe apanaa banaa le  sun merii pukaar o more sainyyaa paduun main tore painyyaa mohe chhod na jaanaa jii  maano jii maano piyaa dekho idhar ik miithii nazar  mere jaanejigar kaarii kaarii raat jiyaa moraa jagaaye mohe nindiyaa naa aaye main na jaauun kidhar o more raajaa qasam merii aajaa mohe chhod na jaanaa jii 
ajiib saanehaa mujh par guzar gayaa yaaro,gaman,-1,hariharan,jaidev,shahryar,  ajiib saanehaa mujh par guzar gayaa yaaro main apane saaye se kal raat dar gayaa yaaro  har ek naqsh tamannaa kaa ho gayaa dhundhalaa har ek zakm mere dil kaa bhar gayaa yaaro  bhatak rahii thii jo kashtii vo gaqreaab huii chadhaa huaa thaa jo dariyaa utar gayaa yaaro  vo kaun thaa vo kahaan kaa thaa kyaa huaa thaa use sunaa hai aaj koii shaks mar gayaa yaaro  
tum jaan ho dil ho mohabbat ho vafaa tum ho,maina,-1,anuradha paudwal,naresh sharma,payaam sayyedi, tum jaan ho dil ho mohabbat ho vafaa tum ho qurbaan dil tum par mere dil ke kudaa tum ho qurbaan dil tum par threedots  letii hain tumhaaraa naam saansen merii sanam puujen tumhen subahoshaam aankhen merii sanam naa tumase main huun duur naa mujhase tum judaa ho qurbaan dil tum par threedots  maine tumhen paakar paayaa hai apanaa pataa  tasviir lage merii cheharaa ye pyaar bharaa main jisamen suurat dekhuun vo aaiinaa tum ho qurbaan dil tum par threedots 
tum ko fursat ho merii jaan to idhar dekh to lo,bewafaa,-1,talat,alla rakha,sarshar silani, tum ko fursat ho merii jaan to idhar dekh to lo chaar aankhen na karo ek nazar dekh to lo  baat karane ke lie kaun tumhen kahataa hai na karo hamase koii baat magar dekh to lo  apane biimaaremohabbat kii tasallii ke lie haaledil puuchh to lo zakmejigar dekh to lo  dilebarbaad ko aabaad karo yaa na karo kam se kam tum meraa ujadaa huaa ghar dekh to lo 
kaamosh saa afasaanaa paanii se likhaa hotaa,libaas,-1,,,gulzar,  kaamoshsaa afasaanaa paanii se likhaa hotaa na tum ne kahaa hotaa na ham ne sunaa hotaa dill kii baat na puuchh dil to aataa rahegaa dil bahakataa rahaa hai dil bahakataa rahegaa dil ko ham ne kuchh samajhaayaa hotaa kaamoshsaa afasaanaa threedots  sahame se rahate hain jab ye din dhalataa hai ek diyaa bujhataa hai ek diyaa jaltaa hai tum ne koii to diip jalaayaa hotaa kaamoshsaa afasaanaa threedots  itane saahil dhuundhe koii na saamane aayaa jab manjhadhaar men duube saahil thaamane aayaa tum ne saahil ko pahale bichhaayaa hotaa kaamoshsaa afasaanaa threedots  
sar se sarake sarake chunariyaa,silsila,-1,kishore lata,shivhari,hasan kamaal, koras sar se sarake sarake chunariyaa laaj bharii akhiyon men  2  ho maiyaa gaae saajan o bahanaa hoke magan naachen sakhiyon men  strii nainon men nindiyaa nindiyaa men sapane sapanon men saajan jabase basaa bahaaren aayii jiivan men nayiin halachal hai tan man men ik ruup basaa hai ankhiyon men koras sar se sarakethreedots  purushh kuchh lamhen jiivan ke churaalen saanson kii ye aag bujhaa den duniyaa se duur nayiin duniyaan basaa den  strii jab se milii hai tujhase nazar jaaduu ye kaisaa mujhape huaa ke dil jab tanahaa lagataa hai mujhe kuchh aisaa lagataa hai tuu jhanak rahaa hai ankhiyon men koras sar se sarakethreedots  purushh aaj kaa har ik pal sundar hai kal kyaa ho kisako ye khabar hai lanbaa safar zindagi muqtasar hai  strii dar lag rahaa hai kyaa jaane kyaa ho dil tujh ko maine jab se diyaa udii hain niinden ankhiyon se terii aisii hii baaton se badanaam huii huun sakhiyon men koras sar se sarakethreedots  purushh taaron se ye maang sajaa duun hothon pe ik phuul khilaa duun tere liye saarii duniyaa bhulaa duun  strii mahakegaa saaraa gulashan hamaaraa dil kaa sahaaraa baahen terii khushii se harii bharii hogii ye duniyaa terii merii hogii ik phuul khilegaa bagiyon men
jahaan men koii nahiin hai apanaa,nonfilm,-1,talat,durga sen,m a qidwai,     jahaan  men  koii  nahiin  hai  apanaa har  ek  ko kuub  aazmaayaa huii  karam  kii  jahaan  tavaqqo usii  ne  jii  khol  kar  sataayaa  kisii  kii  barbaad zindagii hai kisii  ko  ronaa hai apane dil kaa tumhiin bataa do bajuz ziyaan ke kisii ne kyaa tum se mil ke payaa  har ek  zarre  se  tum  ko puuchhaa har ek goshe men dii sadaaen pataa to do kuchh kahaan chhupe ho ki har jagah tum ko dhuundh aayaa  jo haan kahuun unape harf aae nahiin jo kah duun to main hii jhuutaa savaal  karate  hain  woh  mujhii  se ke  ham  ne  dil  ko tere dukhaayaa    
tum ik gorakhdhandaa ho,,-1,nusrat fateh ali khan,,naaz khayaalvi, kabhii yahaan tumhen dhuundhaa kabhii vahaan pahunchaa tumhaarii diid kii kaatir kahaankahaan pahunchaa gariib mit gae paamaal ho gae lekin kisii talak na teraa aaj tak nishaan pahunchaa  ho bhii nahiin aur har jaa ho ho bhii nahiin aur har jaa ho tum ik gorakh dhandaa ho  har zarre men kis shaan se tuu jalvaanumaa hai hairaan hai magar aql ke kaisaa hai tuu kyaa hai tum ik gorakh dhandaa ho  tujhe dairoharam men mainne dhuundhaa tuu nahiin milataa magar tashariigfarmaa tujhe apane dil men dekhaa hai tum ik gorakh dhandaa ho  dhuundhe nahiin mile ho na dhuundhe se kahiin tum aur phir ye tamaashaa hai jahaan ham hain vahiin tum tum ik gorakh dhandaa ho  jab bajuz tere koii duusaraa maujuud nahiin phir samajh men nahiin aataa teraa pardaa karanaa tum ik gorakh dhandaa ho  jo ulfat men tumhaarii kho gayaa hai usii khoe hue ko kuchh milaa hai nahiin hai tuu to phir inakaar kaisaa nafii bhii tere hone kaa pataa hai main jisako kah rahaa huun apanii hastii agar vo tuu nahiin to aur kyaa hai nahiin aayaa khayaalon men agar tuu to phir main kaise samajhaa tuu khudaa hai tum ik gorakh dhandaa ho  hairaan huun is baat pe tum kaun ho kyaa ho haath aao to but haath na aao to kudaa ho tum ik gorakh dhandaa ho  aql men jo ghir gayaa laintahaa kyonkar huaa jo samajh men aa gayaa phir vo kudaa kyonkar huaa tum ik gorakh dhandaa ho  chhupate nahiin ho saamane aate nahiin ho tum jalvaa dikhaake jalvaa dikhaate nahiin ho tum dairoharam ke jhagade mitaate nahiin ho tum jo asl baat hai vo bataate nahiin ho tum hairaan huun mere dil men samaae ho kis tarah haalaanke do jahaan men samaate nahiin ho tum ye maabaadoharam ye kaliisaa vo dair kyon harjaaii ho tabhii to bataate nahiin ho tum tum ik gorakh dhandaa ho  dil pe hairat ne ajab rang jamaa rakhaa hai ek ulajhii huii tasaviir banaa rakhaa hai kuchh samajh men nahiin aataa ke ye chakkar kyaa hai khel kyaa tumane azal se ye rachaa rakhaa hai ruuh ko jism ke pinjare kaa banaakar kaidii usape phir maut kaa paharaa bhii bithaa rakhaa hai ye buraaii vo bhalaaii ye jahannum vo bahisht is ulatpher men farmaao to kyaa rakhaa hai apanii pahachaan kii khaatir hai banaayaa sabako sabakii nazaron se magar khud ko chhupaa rakhaa hai tum ik gorakh dhandaa ho  raahetahaqiiq men har gaam pe ulajhan dekhuun vahii haalaatokhayaalaat men anaban dekhuun banake rah jaataa huun tasaviir pareshaanii kii gaur se jab bhii kabhii duniyaa kaa darpan dekhuun ek hii kaaq pe fitrat ke tajaadaat itane itane hisson men bantaa ek hii aangan dekhuun kahiin zahamat kii sulagatii huii patjhad kaa samaa kahiin rahamat ke barasate hue saavan dekhuun kahiin phunkaarate dariyaa kahiin khaamosh pahaad kahiin jangal kahiin saharaa kahiin gulashan dekhuun kuun rulaataa hai ye taqsiim kaa andaaz mujhe koii dhanavaan yahaan par koii nirdhan dekhuun din ke haathon men faqat ek sulagataa suuraj raat kii maang sitaaron se muzaiiyyan dekhuun kahiin murajhaae hue phuul hain sachchaaii ke aur kahiin jhuuth ke kaanton pe bhii joban dekhuun  raat kyaa shay hai saveraa kyaa hai ye ujaalaa ye andheraa kyaa hai main bhii naayib huun tumhaaraa aakir kyon ye kahate ho ke teraa kyaa hai tum ik gorakh dhandaa ho  jo kahataa huun maanaa tumhen lagataa hai buraa saa phir bhii hai mujhe tumase baharhaal gilaa saa har zulm kii taufiiq hai zaalim kii viraasat mazaluum ke hisse men tasallii na dilaasaa kal taaj sajaa dekhaa thaa jis shaqs ke sar par hai aaj usii shaqs ke haathon men hii kaasaa yah kyaa hai agar puuchhuun to kahate ho javaaban is raaz se ho sakataa nahiin koii shanaasaa tum ik gorakh dhandaa ho
