Title,Film,Year,Singer,Composer,Lyricist,Lyrics
baat kyaa hai kaise kah den tum se raaz kii,chor aur chand,1993,anuradha s p balasubramanian,nikhilvinay,yogesh, baalaa baat kyaa hai kaise kah den tum se raaz kii are baat kyaa hai kaise kah den tum se raaz kii thodese ham thodese tum thodese ham thodese tum donon ajanabii o o anu baat kyaa hai kaise kah den tum se raaz kii baat kyaa hai kaise kah den tum se raaz kii thodese ham thodese tum thodese ham thodese tum donon ajanabii baalaa baat kyaa hai   baalaa har pal kyuun aisii nazar se tum dekhatii ho hamen anu hamako to lagane lagaa hai ham chaahate hain tumhen baalaa kud se pyaar nahiin hamako kaise pyaar karen tumako viiraan hai sunasaan hai viiraan hai sunasaan hai apanii zindagii haay anu baat kyaa hai  baalaa baat kyaa hai   anu kaise main har baat kah duun jab tak bharosaa na ho baalaa main kyaa huun tumane abhii tak shaayad ye sochaa na ho anu sochake ab kyaa karanaa hai saath hii jiinaamaranaa hai jaane na tuu kaisii agan jaane na tuu kaisii agan dil men hai lagii baalaa baat kyaa hai  anu baat kyaa hai 
nashaa ye pyaar kaa nashaa hai,mann listen to your heart,1999,udit narayan chorus,sanjeev darshan,sameer, nashaa ye pyaar kaa nashaa hai ye merii baat yaaron maano nashe men yaar duub jaao raho na hosh men diivaanon ke jabase maine tumako dil ye de diyaa miithaa miithaa saa dard le liyaa suno o priyaa maine tumako dil diyaa nashaa ye pyaar kaa threedots  nazar se yuun milii nazar diivaanaa main ho gayaa asar ye kyaa huaa asar kahaan ye main kho gayaa bahake bahake kadam bahakaa bahakaa hai man chhaa gayaa chhaa gayaa mujhape diivaanaaapan suno o priyaa maine tumako dil diyaa nashaa ye pyaar kaa threedots  jhukii jhukii nigaahon men balaa kii shokiyaan chhupiin khulii khulii laton men bhii haay ghataa kii mastiyaan rukiin ye hayaa ye adaa ye hansii ye nayan de gae de gae miithii miithii chubhan suno o priyaa maine tumako dil diyaa nashaa ye pyaar kaa threedots 
kaale libaas men badan goraa yuun lage iimaan se,maasoom,1996,udit narayan,anand raj anand,anand raj anand, haay hil gayaa dil vo kaise chhuk chhuk chhuk chhuk haay padii mushkil vo kaise chhuk chhuk chhuk chhuk kaale libaas men haay chhuk chhuk chhuk haay kaale libaas men badan goraa yuun lage iimaan se jaise hiiraa nikal rahaa ho koyale kii khaan se chhuk chhuk chhuk  gusse se mujhako ghuuratii hai kuchh to vajah hogii jhatakaa ke zulf phenkatii hai kuchh to vajah hogii kis kis pe haay kis kis pe kis kis adaa pe terii jaauun main sadake har adaa hai ik se ik badhake zulfen us par aise simate jab tuu mude palat ke kaise kaalii badalii kaa tukadaa haay kaalii badalii kaa tukadaa jyuun hat jaataa ho chaand se maano hiiraa nikal rahaa ho threedots  mud mud ke mujhako dekhatii hai kuchh to vajah hogii jab main dekhuun to chaunkatii hai kuchh to vajah hogii mud mud ke haay mud mud ke mud mud ke takanaa adaaen dikhaanaa kuchh to hai tere bhii dil men bataanaa dekh milaakar nazar nazar se bevajah itaraa na yuun to kaayal kitane haay yuun to kaayal kitane tere honge dil aur jaan se mere jaisaa koii diivaanaa na hogaa iimaan se kaale libaas men badan threedots 
bajaa ke bansii luutaa dil mahabuub tuune  meghaa tere jaisaa ruup,meghaa,1996,nitin mukesh lata,ram laxman,ravindra rawal, bajaa ke bansii luutaa dil mahabuub tuune mahabuub mere mahabuub ke dekhaa nahiin laakhon karodon men meghaa tere jaisaa ruup  jab tuu chhede bansii pe saragam paayal merii chhanake tuu mere lab pe aaii machal ke nagamaa hasiin banake o o o din lage chhotaa raat lage lambii tere binaa o sanam tuu naa ghabaraanaa dekhegaa zamaanaa faasale ye honge khatm bajaa ke bansii luutaa threedots  nazar lage naa pyaar ko apane maange yahii dil duaa terii merii jodii rab ne milaaii ham tum na honge judaa paas jo main hotii terii ye bansii jab chaahen lab chuumatii shaamosahar haay aathon pahar merii baahon men tuu jhuumatii bajaa ke bansii luutaa threedots  subah aafataab tuu shaam kaa shabaab tuu raaton kaa maahataab tuu phuulon men gulaab tuu jannat kii sharaab tuu sabase hasiin khvaab tuu ho ho ho gesuon ke baadal nainon kaa kaajal tere lie hai piyaa o duniyaa ko chhodake rishton ko todake tujhako ye dil de diyaa bajaa ke bansii luutaa threedots 
ek thaa dil paas mere kar diyaa vo naam tere,jab pyaar kisi se hotaa hai,1998,lata kumar sanu,jatin lalit,anand bakshi, ek thaa dil paas mere kar diyaa vo naam tere ek jaan thii paas mere ho gaii vo naam tere  maanguun to vaapas naa denaa jaauun to tuu rok lenaa tere lie hii to merii jaan terii kasam chain kho gayaa hai niind ho gaii hai kam bachaa bachaa ke rakhaa thaa de diyaa hai tujhe aaj ye dil ek jaan thii paas mere threedots  aa is dil ke saare aramaan de duun tujhe ye dil hai kyaa tuu maange jaan to de duun tujhe ye dil kii kahaanii kaise karen ham shuruu main thaam luun baahen terii aajaa zaraa paas tuu chhupaa chhupaa ke rakhaa thaa de diyaa aaj tujhe ye dil ek thaa dil paas mere threedots  ye pahalii mohabbat pahalaa meraa pyaar hai tode se bhii tuute naa jo ye vo kasam yaar hai ye vaadaa main toduun aisaa nahiin main bevafaa kyaa baat hai is baat pe ho gaii main to fidaa bachaa bachaa ke rakhaa thaa aaj tujhako de diyaa ye dil ek thaa dil paas mere threedots 
ruuth ke ham se kahiin jab chale jaaoge tum,jo jeetaa wohi sikandar,1992,jatin,jatinlalit,majrooh, ruuthake hamase kahiin jab chale jaaoge tum ye naa sochaa thaa kabhii itane yaad aaoge tum  main to naa chalaa thaa do kadam bhii tum bin phir bhii meraa bachapan yahii samajhaa har din chhodakar mujhe bhalaa ab kahaan jaaoge tum 2 ye naa sochaa thaa threedots  baaton kabhii haathon se bhii maaraa hai tumhen sadaa yahii kahake hii pukaaraa hai tumhen kyaa kar loge meraa jo bigad jaaoge tum 2 ye naa sochaa thaa threedots  dekho mere aansuu yahii karate hai pukaar ho aao chale aao mere bhaaii mere yaar ponchhane aansuu mere kyaa nahiin aaoge tum 2 ye naa sochaa thaa threedots 
saanvariyaa dekh zaraa is or,sardari begum,1996,arti ankalikar ,vanraj bhatia,javed akhtar,  saanvariyaa dekh zaraa is or yuun naa aankh churaa chitachor saanvariyaa dekh zaraa is or  main huun sajanaa pinjare men gaatii mainaa tuu ban kaa hai mor saanvariyaa dekh zaraa is or  tuune baandhaa kaise dhaage se mujhako tuute naa ye dor saanvariyaa dekh zaraa is or 
dholanaa,dil to paagal hai,1997,lata  udit narayan,uttam singh,anand bakshi,  ab tak chup baithe ab to kuchh hai bolanaa kuchh tum bolo kuchh hum bolen o dholanaa mar jaanaa thaa ye bhed nahiin thaa kholanaa o dholanaa  do chaar kadam pe tum the do chaar kadam pe ham the do chaar kadam ye lekin sau miilon se kyaa kam the phir usape kadam kadam pe  dil kaa dolanaa haay dolanaa o dholanaa   threedots  lo jiit gaye tum hamase hum haar gaye is dil se aayaa hai aaj labon pe ye pyaar badii mushakil se is pyaar men hamako paagal na kar chhodanaa na chhodanaa o dholanaa   threedots 
ye jiivan kitanii baar mile  har baar mujhe teraa pyaar mile,banjaaran,1991,anuradha paudwal,laxmikant pyarelal,anand bakshi, ye jiivan kitanii baar mile har baar mujhe teraa pyaar mile 2 kuchh vaadon men kuchh kasamon men bandhe hue hain janamon se ham kab bichhude kab yaar mile har baar mujhe teraa pyaar threedots  rab se maanguun ek duaa ye duniyaa ho yaa vo duniyaa mujhako saajan kaa pyaar mile har baar mujhe teraa pyaar threedots  jiivan kii koii dhaaraa ho nadiyaa kaa koii kinaaraa ho is paar mile us paar mile har baar mujhe teraa pyaar threedots 
aaj to bijaliyaan giraane kii shaam hai,thodaasaa roomaani ho jaayen,1990,usha rege meena tadkar shilpi sengupta nutan sengupta sagarika mukherjee,bhaskar chandavarkar,kamalesh pandey, ladakiyaan  mehamaan sab aate hii honge jaldii se nipataa lo jo kaam hai aaj kii shaam naa barabaad karo 2 aaj to bijaliyaan giraane kii shaam hai 2  zaraa thaharo zaraa thaharo sanbhaalo apanaa gajaraa lagaa to lo aankhon men kaalii ghataa kaa kajaraa aay haay haay haay aaj to bijaliyaan threedots  arii kalamunhii merii buund lagaa de koii merii lipstick kaa rang to milaade meraa judaa khisakaa meraa aanchal bahakaa haay terii cholii kii hook mere baalon men phansii merii clip huii gum tujhe aatii hai hansii apane sainyaa ko bulaa le apanii clip dhundhavaa le apanaa buundaa lagavaa le apanii cholii kasavaa le le le haay haay  aaj to bijaliyaan threedots   anitaa kanwar ai palatan shaadii tumhaarii hai ki lopaa kii  ladakiyaan  o diidii tum na samajhogii binnii diidii tum na jaanogii tumhen kyaa pataa ki ek hii shaadii men kitanii nigaahen chaar hotii hain shaadii sahelii kii ho yaa ho kisiikii kitane chhup chhup ke vaar hote hain kaise ladake pataae jaate hain kitane dulhe phansaae jaate hain is liye ai shariif ladakiyon chalo apane husn kaa tuufaan lekar is paar ham ladakiyon kii qataaren hain aur us paar sab ke sab kunwaare hain  haay haay haay haay aaj to bijaliyaan giraane kii shaam hai shaam hai 2  binnii diidii tum ham sab se badii ho par shaadii ke maidaan men kab se akelii khadii ho is liye hamaarii maan lo varanaa yuun hii rah jaaogii ye jaan lo
main hasiin ye mahafil hai javaan  dekho mujhe ho main huun hasiinaa,khilaadi,1992,alisha chinai abhijit,jatin lalit,anwar sagar, main hasiin ye mahafil hai javaan koii hai yahaan mujhasaa kahaan mastii bharii javaanii hai har adaa mastaanii hai dekho mujhe ho main huun hasiinaa hasiinaa hasiinaa hasiinaa  tuu shamaa main paravaanaa teraa he sun zaraa tuu afasaanaa meraa sabako meraa salaam hai har jubaan pe meraa naam hai dekho mujhe ho main huun diivaanaa diivaanaa diivaanaa diivaanaa main hasiin threedots  kyaa hai tuu aur main huun kyaa abhii hogaa faisalaa ye kisamen kitanaa zor hai chal jaaegaa pataa ye jab talak hai dam men dam phir ham ko kyaa koii gam hamako itanii hai khabar kabhii haarenge nahiin ham tujh pe main chhaa jaauungaa rang apanaa jamaauungaa dekho mujhe he main huun main hasiin threedots  dekhakar tujhako yahaan mujhe kuchh yaad aa rahaa hai tuu yakiinan hai vo hii meraa dil ye kah rahaa hai aisaa main kuchh kar jaauungaa yaaron ke kaam aauungaa dekho mujhe main huun main hasiin threedots 
main dekhuun tumhen tum na dekho itanii to sharaarat thiik nahiin,suhaag,1994,alka yagnik udit narayan,anand milind,sameer, main dekhuun tumhen tum na dekho itanii to sharaarat thiik nahiin taalii do haath se bajatii hai ik tarafaa muhabbat thiik nahiin main dekhuun tumhen threedots  tum chaaho mujhe main na chaahuun aisii bhii chaahat thiik nahiin taalii do haath se threedots  baandh sake jo dil ko mere tuu aisii zanjiir nahiin chiir sake jo siinaa meraa aisaa to koii tiir nahiin jaa diivaanii ladakii sayaanii khud pe qayaamat thiik nahiin tum chaaho mujhe threedots  chandaa binaa bekaar hai kiranen khushbuu nahiin vo phuul hai kyaa din ke binaa hai raat adhuurii saavan nahiin ho kyaa hai ghataa saajan mere apane sanam se itanii bhii adaavat thiik nahiin main dekhuun tumhen threedots 
pyaar men dil kaa murgaa bole kukaduu kuu i love you,kartavya,1995,kumar sanu alka yagnik,dilip sen sameer sen,sameer, pyaar men dil kaa murgaa bole kukaduu kuu i love you ho ruuth ke jaane vaalii na jaa aajaa tuu i love you mujhape terii aashiqii kaa chal gayaa jaaduu i love you pyaar men dil kaa murgaa bole threedots  aage aage diivaanii piichhe piichhe diivaanaa mastii bharaa hai samaan khvaabon men aane vaalii dil ko dhadakaane vaalii le na meraa imtehaan kahane se daratii hai ye haan mujh pe maratii hai ye mujhako to sab hai pataa main huun teraa saudaaii karatii hai kyon rusvaaii aake gale se lagaa jaan de duungaa main jaanam ab tere ruu ba ruu i love you pyaar men dil kaa murgaa bole threedots  aashiyaan pyaar kaa bas gayaa mere man men kho gaii main sanam tere diivaanepan men o sun le diivaane jogii ham to hain dil ke rogii hamako lagaa prem rog mere sapanon ke raajaa merii baahon men aajaa mil hii gayaa apanaa yog dhadakanen betaab merii dil hai bekaabuu i love you pyaar men dil kaa murgaa bole threedots
saare shikave gile bhulaa ke kaho  dil naa todenge kasam khaa ke kaho,aazaad desh ke ghulaam,1990,anuradha paudwal mohammed aziz,laxmikant pyarelal,sameer, saare shikave gile bhulaa ke kaho jo bhii kahanaa hai muskaraa ke kaho  dil naa todenge kasam khaa ke kaho mujhako apane gale lagaa ke kaho saare shikave gile threedots  merii kasamon kaa vastaa de ke aise na jaao khafaa ho ke aao mere kariib aa ke kaho jo bhii kahanaa hai threedots  har kadam mere saath aaoge vaadaa karake na bhuul jaaoge apanii saanson men tum basaa ke kaho mujhako apane gale threedots  dam bhar saath ham nibhaaenge ek pal bhii naa duur jaaenge ab kabhii tumase ham naa ruuthenge phir ye sapane kabhii na tuutenge tum nazar se nazar milaa ke kaho dil naa todenge threedots 
chalii pii ke nagar sajake dulhan,sardari begum,1996,arti ankalikar ,vanraj bhatia,javed akhtar,  chalii pii ke nagar sajake dulhan maike men jii ghabharaavat hai ab saanche nagar ko jaanaa hai ye jhuuthaa nagar kahalaavat hai  jhuule piipal amuvaa chhaanv panaghat mele galiyaan gaanv baabul maiyaa sakhiyaan anganaa sab chhod ke gorii jaavat hai  dil tham tham aise dhadakat hai rahrah ke diyaa jyon dhadakat hai man tadapat bhii hai milane ko aur laaj bhii man ko aavat hai 
zindagii kii talaash men ham maut ke,saathi,1991,kumar sanu,nadeem shravan,sameer, zindagii kii talaash men ham maut ke kitane paas aa gae jab ye sochaa to ghabaraa gae aa gae ham kahaan zindagii kii talaash men threedots  ham the aise safar pe chale jisakii koii bhii manzil nahiin hamane saarii umr jo kiyaa usakaa koii bhii haasil nahiin ek kushii kii talaash men ye kitane gam hamako tadapaa gae jab ye sochaa to ghabaraa threedots  socho ham kab itane majabuur the jo na karanaa thaa vo kar gae piichhe mud ke jo dekhaa zaraa apane haalaat se dar gae khud ke baare men sochen jo ham apane aap se sharamaa gae jab ye sochaa to ghabaraa threedots 
maaii ne maaii munder pe tere bol rahaa hai kaagaa,ham aapke hain kaun,1994,lata,ram laxman,dev kohli, maaii ne maaii maaii ne maaii munder pe tere bol rahaa hai kaagaa  2 jogan ho gayii terii dulaarii man jogii sang laagaa   maaii ne maaii munder pe tere bol rahaa hai kaagaa  jogan ho gai terii dulaarii man jogii sang laagaa   chann maahiye chann maahiye mere dol sipaiye cho chann maahiye chann maahiye mere dol sipaiye  1 chaand kii tarah chamak rahii thii us jogii kii kaayaa mere dvaare  aakar usane pyaar kaa alak jagaayaa apane tan pe bhasm ramaa ke  2  saarii rain vo jaagaa jogan ho gai terii dulaarii man jogii sang laagaa  sun hiriye nach hiriye nach ke rang zamaa  2  2 mannat maangii thii tune ik roj main jaauun bihaayii is jogii ke sang merii tuu kar de ab kudamaayii in haathon men lagaa de menhadii 2 baandh shagun kaa dhaagaa jogan ho gayii terii dulaarii man jogii sang laagaa  maaii ne maaii munder pe tere bol rahaa hai kaagaa  jogan ho gai terii dulaarii man jogii sang laagaa 
dhum dhum lak lak,dillagi,1999,mahendra kapoor shankar mahadevan sukhvindar singh mridula desai mohini bramhabhatt,sukhwinder singh,sukhwinder singh, dhum dhum lak lak dhum dhum lak lak aajaa bhangade ch maarake chhadappaa pair rakh dhum dhum lak lak threedots  o tere chehare pe laakhon sitaare mitaraa tujhe dekhake dilon kii ho jaae dhak dhak dhum dhum lak lak threedots  put jattaan dii bhangade ne jab sajanaa ronak lagadii rut mastaanii kholake zulfaan mahafil de vich nachadii dholaa ve dholaa haay dholaa aajaa doven nachiye haay dholaa dholaa ve dholaa haay dholaa aahaa aajaa doven nachiye haay dholaa  hai rut mastaanii haay dholaa husn kii raanii haay dholaa he jashnejavaanii haay dholaa he badii diivaanii haay dholaa  ho ho laa laa  kahate hain duniyaa vaale daulat kaa rang sunaharaa par dilavaalon kii duniyaa kaa hai rang badaa hii gaharaa he jaaduugar jaaduu kar jaaegaa haa pii ke gulaabii tar jaaegaa sun patalii patang chal mere sang sang ik baat kahe dilavaalaa ke ghunghataa khol zaraa main bhii dekhuun til kaalaa ke ghunghataa khol zaraa dhum dhum lak lak threedots  oy hoy hoy hoy aarii aarii aarii ke aj main pii lainii aj main pii lainii ye saarii kii saarii ke aj main chak lainii aj main chak lainii pistii naar kunvaarii mujhe koii naa roke naa roke duniyaadaarii kai aj main chak lainii pistii naar kunvaarii ke aj main chak lainii vaah jii tusii tosh ho top ho main keyaa kaakaajii tusii india dii hope ho dhum dhum lak lak threedots 
bahaaron ko chaman yaad aa gayaa hai,mehdi hassan and ghulam ali nonfilm,1994,ghulam ali,,rafat sultan,     bahaaron ko chaman yaad aa gayaa hai mujhe wo gulabadan yaad aa gayaa hai  lachakatii shaak ne jab sar uthaayaa kisii kaa baankapan yaad aa gayaa hai   terii suurat ko jab dekhaa hai mainne uruuchefiqrofan yaad aa gayaa hai  merii kaamoshii pe hansane waalo mujhe wo kamsukhan yaad aa gayaa hai  mile wo ajanabii ban kar to rafat zamaane kaa chalan yaad aa gayaa hai 
tumane na hamase kuchh kahaa thaa,pyaar mein kabhi kabhi,1999,mahalaxmi iyer,shekhar ravjiyani,raj kaushal patrick vishvas, tumane na hamase kuchh kahaa thaa hamane bhii kuchh kahaa nahiin ye pyaar kab ho gayaa thaa kyaa ajiib hai ye zindagii  kuchh vaqt hamane sang guzaare chand pal saath bhii chale sang sang raah men badhe ham raah jo mile bhii naa mile ab itane duur tum gae ho kyaa ajiib hain ye silasile tumane na hamase threedots  tum rahoge dil kii dhadakan men saans bhii na len tumhaare bin aankhon men basii hansii tumhaarii yaad tum rahoge raat din mere har rang men base ho kaise main kahuun tuu ajanabii tumane na hamase threedots 
naam kyaa hai pyaar kaa maaraa,ye dillagi,1994,lata kumar sanu,dilip sensameer sen,sameer, la naam kyaa hai ku pyaar kaa maaraa la ghar kaa pataa do ku dil hai tumhaaraa la kyaa karate ho ku tumase pyaar la isakaa natiijaa ku kuchh ho yaar  la naam kyaa hai ku pyaar kaa maaraathreedots  ku main teraa diivaanaa tuu merii diivaanii     aise kyon nai kafaa la kuchh na maanuun main jaanuun jaanuun main     terii marzii hai kyaa ku kabhii lailaa majanuu la are jaa re jaa re jaa ku kabhii shiriin farhaad la mujhe aise na sataa ku kabhii raanjhaa kabhii hiir la dil rakh duun main chiir ku kabhii romeo juliet la chal hat baajuu hat  la naam kyaa hai ku pyaar kaa maaraathreedots  ku siine men dil hai dil men dhadakan hai     dhadakan men tuu hai basii la terii baaton men main na aauungii     yuun na kar dillagii ki o chhoduun na terii galii la tuu hai bhanvaraa main kalii ku o raanii aise na akad la merii baahen na pakad ku hai iraadaa meraa nek la duu diivaanaa dilphenk ku mujhe kvaabon men basaa la aise baaten na banaa  la naam kyaa hai ku pyaar kaa maaraa la ghar kaa pataa do ku dil hai tumhaaraa la kyaa karate ho ku tumase pyaar la isakaa natiijaa ku kuchh ho yaar 
terii umr hai solah bulabul sii chahake  o kaalaa doriyaa  kalii champe kii,jeenaa marnaa tere sang,1992,anuradha paudwal vipin,dilip sen sameer sen,sameer, terii umr hai solah bulabul sii chahake tere honth rasiile tuu phuul sii mahake o kaalaa doriyaa kis kunde dole ye kaun saa bhanvaraa teraa ghuunghat khole o kaalaa doriyaa munh se na bole oy nasiibon vaalaa meraa ghuunghat khole laarii lappaa oe oe hanii tappaa oe oe  ho kaalaa doriyaa kahandaa hai ishaaron men kalii champe kii tuu khil gaii bahaaron men dekhii maine solah bahaaren solah bahaaren khushbuu vaaren barasii sab par prem phuhaaren par naa chhidii merii man kii taaren balle balle o shaavaa shaavaa o balle merii nazaron ko lag jaaegaa pyaaraa nii bahaaren luutegaa sab vo banjaaraa nii o kaalaa doriyaa threedots  nii kudiye aah hoe soniye aah aae o kaalaa doriyaa killii pe latakaa hai kalii champe kii teraa dil kis pe atakaa hai dil kaa kyaa hai dil to diivaanaa pyaar kaa ye dhuundhe bahaanaa main bhii gaauun prem kaa taraanaa mil jaae mainuun mastaanaa muhabbat kii koii sonii tasviir banuun koii raanjhaa mil jaae to main hiir banuun o kaalaa doriyaa threedots 
